duration, success rate, q[0], q[1], q[2], q[3], q[4], q[5], q[6],q_d[0], q_d[1], q_d[2], q_d[3], q_d[4], q_d[5], q_d[6],dq[0], dq[1], dq[2], dq[3], dq[4], dq[5], dq[6],dq_d[0], dq_d[1], dq_d[2], dq_d[3], dq_d[4], dq_d[5], dq_d[6],tau_J[0], tau_J[1], tau_J[2], tau_J[3], tau_J[4], tau_J[5], tau_J[6],tau_ext_hat_filtered[0], tau_ext_hat_filtered[1], tau_ext_hat_filtered[2], tau_ext_hat_filtered[3], tau_ext_hat_filtered[4], tau_ext_hat_filtered[5], tau_ext_hat_filtered[6]
2958824,0,-1.57101,-0.522771,-0.000718519,-2.09594,-1.57087,1.57158,0.785783,-1.5708,-0.523599,-3.78786e-08,-2.0944,-1.5708,1.5708,0.785399,0.000202026,-0.000247805,0.000884501,0.000453825,4.52636e-05,7.31584e-05,-0.000491745,0,0,0,0,0,0,0,0.176403,-10.2924,1.03491,20.9955,-0.735762,-0.604955,-0.181082,0.18709,-1.16872,0.892039,2.47646,-0.172447,-0.604846,-0.238493
2958825,1,-1.57101,-0.522769,-0.000720239,-2.09594,-1.57087,1.57158,0.785783,-1.5708,-0.523599,-3.78786e-08,-2.0944,-1.5708,1.5708,0.785399,-0.000422128,0.000391608,-5.99463e-05,-0.000811074,3.01757e-05,4.87723e-05,-9.04711e-05,0,0,0,0,0,0,0,0.200207,-10.3162,1.06269,21.0431,-0.735762,-0.604955,-0.18749,0.185741,-1.16892,0.889809,2.47625,-0.172485,-0.605086,-0.238381
2958826,1,-1.57101,-0.522773,-0.000723964,-2.09594,-1.57086,1.57158,0.785783,-1.5708,-0.523599,-3.78786e-08,-2.0944,-1.5708,1.5708,0.785399,0.000275393,-0.000945354,-0.000596776,1.6096e-05,2.01172e-05,0.000269874,-0.00124711,0,0,0,0,0,0,0,0.176403,-10.2646,1.08649,21.0193,-0.735762,-0.611364,-0.155447,0.185114,-1.16879,0.888629,2.47622,-0.172498,-0.605194,-0.238285
2958827,1,-1.57101,-0.522773,-0.000722518,-2.09594,-1.57086,1.57158,0.785783,-1.5708,-0.523599,-3.78786e-08,-2.0944,-1.5708,1.5708,0.785399,0.000183596,-0.000630236,-0.000397851,1.07306e-05,1.34114e-05,-5.74431e-05,-0.000119329,0,0,0,0,0,0,0,0.176403,-10.2646,1.08649,21.0193,-0.735762,-0.604955,-0.174673,0.185305,-1.16709,0.888732,2.47566,-0.172456,-0.605146,-0.238184
2958828,1,-1.57101,-0.522769,-0.000722496,-2.09594,-1.57087,1.57158,0.785789,-1.5708,-0.523599,-3.78786e-08,-2.0944,-1.5708,1.5708,0.785399,0.000122397,0.000786269,0.000291578,7.15376e-06,8.94096e-06,-0.000275654,0.00205668,0,0,0,0,0,0,0,0.176403,-10.3162,1.06269,21.0193,-0.735762,-0.598546,-0.232351,0.185684,-1.16487,0.889211,2.47481,-0.172394,-0.605058,-0.238051
2958829,1,-1.57101,-0.522769,-0.000722586,-2.09594,-1.57086,1.57158,0.785784,-1.5708,-0.523599,-3.78786e-08,-2.0944,-1.5708,1.5708,0.785399,-0.000475214,0.000524179,-0.000362427,-0.000552043,0.000412862,0.000290948,-5.30351e-05,0,0,0,0,0,0,0,0.200207,-10.3162,1.08649,21.0431,-0.746748,-0.611364,-0.193899,0.186015,-1.16483,0.889715,2.475,-0.17237,-0.604999,-0.237893
2958830,1,-1.57101,-0.522773,-0.000722519,-2.09594,-1.57087,1.57158,0.785787,-1.5708,-0.523599,-3.78786e-08,-2.0944,-1.5708,1.5708,0.785399,0.000889617,-0.000856973,0.000315194,0.00130241,0.000275241,0.000193966,0.000914079,0,0,0,0,0,0,0,0.148632,-10.2646,1.06269,20.9717,-0.746748,-0.611364,-0.219534,0.186226,-1.16541,0.890111,2.47538,-0.172361,-0.604962,-0.237762
2958831,1,-1.57101,-0.522771,-0.000720923,-2.09594,-1.57087,1.57158,0.785784,-1.5708,-0.523599,-3.78786e-08,-2.0944,-1.5708,1.5708,0.785399,-0.000613348,7.82985e-05,0.000210129,-0.000802164,0.000183494,0.00012931,-0.00152684,0,0,0,0,0,0,0,0.200207,-10.2924,1.06269,21.0431,-0.746748,-0.611364,-0.161856,0.186059,-1.16442,0.889967,2.47484,-0.172341,-0.604965,-0.237694
2958832,1,-1.57101,-0.522771,-0.000725862,-2.09594,-1.57087,1.57158,0.785785,-1.5708,-0.523599,-3.78786e-08,-2.0944,-1.5708,1.5708,0.785399,-0.00105851,5.2199e-05,-0.000973538,0.000578848,-0.000284572,-0.000151152,-0.000780537,0,0,0,0,0,0,0,0.227978,-10.2924,1.11029,20.9955,-0.735762,-0.604955,-0.168264,0.186366,-1.16324,0.890484,2.47431,-0.17233,-0.604903,-0.237672
2958833,1,-1.57101,-0.522769,-0.000723054,-2.09594,-1.57087,1.57158,0.785785,-1.5708,-0.523599,-3.78786e-08,-2.0944,-1.5708,1.5708,0.785399,-5.60612e-05,0.000591611,0.000464599,0.000385898,-0.000393165,-0.000338127,-0.000757717,0,0,0,0,0,0,0,0.200207,-10.3162,1.06269,20.9955,-0.730269,-0.598546,-0.161856,0.187544,-1.1629,0.892242,2.47411,-0.172326,-0.604731,-0.237651
