duration, success rate, q[0], q[1], q[2], q[3], q[4], q[5], q[6],q_d[0], q_d[1], q_d[2], q_d[3], q_d[4], q_d[5], q_d[6],dq[0], dq[1], dq[2], dq[3], dq[4], dq[5], dq[6],dq_d[0], dq_d[1], dq_d[2], dq_d[3], dq_d[4], dq_d[5], dq_d[6],tau_J[0], tau_J[1], tau_J[2], tau_J[3], tau_J[4], tau_J[5], tau_J[6],tau_ext_hat_filtered[0], tau_ext_hat_filtered[1], tau_ext_hat_filtered[2], tau_ext_hat_filtered[3], tau_ext_hat_filtered[4], tau_ext_hat_filtered[5], tau_ext_hat_filtered[6]
5398767,0,-1.57032,-0.522924,0.000166701,-2.09582,1.57077,1.5717,0.785061,-1.5708,-0.523599,7.91955e-08,-2.0944,1.5708,1.5708,0.785397,-0.000585288,0.00103501,-7.5707e-05,-0.000720597,-0.000155557,0.000129358,0.00170337,0,0,0,0,0,0,0,-0.50597,-10.1139,-0.508359,20.8963,0.751055,-0.688268,0.071604,-0.527211,-0.956473,-0.110022,2.33181,0.188648,-0.683498,0.154104
5398768,1,-1.57032,-0.522924,0.000164571,-2.09582,1.57077,1.5717,0.785059,-1.5708,-0.523599,7.91955e-08,-2.0944,1.5708,1.5708,0.785397,0.00016662,0.00069001,-5.04714e-05,7.64137e-05,-0.00911615,0.000323597,-0.000288576,0,0,0,0,0,0,0,-0.529774,-10.1139,-0.508359,20.8725,0.740068,-0.694677,0.110056,-0.526804,-0.959788,-0.109663,2.33389,0.188648,-0.68364,0.154181
5398769,1,-1.57032,-0.522924,0.000164321,-2.09582,1.57077,1.5717,0.785061,-1.5708,-0.523599,7.91955e-08,-2.0944,1.5708,1.5708,0.785397,0.00011108,0.000460006,-0.00059046,5.09425e-05,-0.00686199,-2.16274e-05,0.000282334,0,0,0,0,0,0,0,-0.529774,-10.1139,-0.484555,20.8725,0.740068,-0.688268,0.0972387,-0.526487,-0.964463,-0.109493,2.3366,0.188726,-0.683818,0.154253
5398770,1,-1.57032,-0.522926,0.000164335,-2.09582,1.57077,1.5717,0.785061,-1.5708,-0.523599,7.91955e-08,-2.0944,1.5708,1.5708,0.785397,7.40532e-05,-0.000250141,0.000163172,3.39617e-05,-0.00536652,-0.000251777,0.000188223,0,0,0,0,0,0,0,-0.529774,-10.0901,-0.508359,20.8725,0.745561,-0.681859,0.0972387,-0.526341,-0.968135,-0.109533,2.33872,0.188809,-0.683981,0.154302
5398771,1,-1.57032,-0.522924,0.000165913,-2.09582,1.57077,1.5717,0.785061,-1.5708,-0.523599,7.91955e-08,-2.0944,1.5708,1.5708,0.785397,-0.000507443,0.000390051,0.000108782,2.26411e-05,-0.00422244,0.000306866,0.000125482,0,0,0,0,0,0,0,-0.50597,-10.1139,-0.508359,20.8725,0.751055,-0.694677,0.0972387,-0.526383,-0.970148,-0.10983,2.33995,0.188839,-0.684095,0.15432
5398772,1,-1.57032,-0.522924,0.000164308,-2.09582,1.57077,1.5717,0.785059,-1.5708,-0.523599,7.91955e-08,-2.0944,1.5708,1.5708,0.785397,0.00086813,0.000260034,7.2521e-05,-0.000541718,-0.0033833,-0.00027014,-0.000865781,0,0,0,0,0,0,0,-0.557545,-10.1139,-0.508359,20.8963,0.757463,-0.681859,0.122873,-0.526694,-0.971616,-0.110499,2.3409,0.18883,-0.684153,0.154298
5398773,1,-1.57032,-0.522926,0.000165444,-2.09582,1.57077,1.5717,0.785061,-1.5708,-0.523599,7.91955e-08,-2.0944,1.5708,1.5708,0.785397,-0.000627672,-0.000383456,0.000605159,0.000195667,-0.00250377,0.000294624,0.000372248,0,0,0,0,0,0,0,-0.50597,-10.0901,-0.532163,20.8725,0.757463,-0.694677,0.0972387,-0.527378,-0.97257,-0.111662,2.34163,0.188795,-0.684137,0.154247
5398774,1,-1.57032,-0.522926,0.000165726,-2.09582,1.57077,1.5717,0.785062,-1.5708,-0.523599,7.91955e-08,-2.0944,1.5708,1.5708,0.785397,0.000787978,-0.000255637,-0.000153372,-0.000426367,-0.001618,-0.000515661,0.000485524,0,0,0,0,0,0,0,-0.557545,-10.0901,-0.508359,20.8963,0.751055,-0.67545,0.09083,-0.528254,-0.972007,-0.113062,2.3416,0.188719,-0.684061,0.154185
5398775,1,-1.57032,-0.522928,0.000165916,-2.09582,1.57077,1.5717,0.785059,-1.5708,-0.523599,7.91955e-08,-2.0944,1.5708,1.5708,0.785397,-0.000681107,-0.000820039,0.000454564,0.000922181,-0.00101485,0.000368303,-0.000863112,0,0,0,0,0,0,0,-0.50597,-10.0623,-0.532163,20.8448,0.745561,-0.694677,0.122873,-0.529036,-0.969547,-0.114255,2.3405,0.188592,-0.683965,0.154111
5398776,1,-1.57032,-0.52293,0.000164213,-2.09582,1.57077,1.5717,0.785063,-1.5708,-0.523599,7.91955e-08,-2.0944,1.5708,1.5708,0.785397,0.000752354,-0.0011035,-0.000810581,-3.48267e-05,-0.000984743,-0.000229182,0.000848746,0,0,0,0,0,0,0,-0.557545,-10.0385,-0.484555,20.8725,0.751055,-0.681859,0.0844213,-0.529453,-0.964762,-0.114813,2.33802,0.188393,-0.683887,0.154024
5398777,1,-1.57032,-0.522924,0.000162628,-2.09582,1.57077,1.5717,0.785053,-1.5708,-0.523599,7.91955e-08,-2.0944,1.5708,1.5708,0.785397,-0.000148044,0.00102757,-0.000540388,-0.00058003,-0.000328138,8.45706e-05,-0.00160431,0,0,0,0,0,0,0,-0.529774,-10.1139,-0.484555,20.8963,0.740068,-0.688268,0.143015,-0.529272,-0.960178,-0.114321,2.33566,0.188165,-0.683894,0.153929
5398778,1,-1.57032,-0.522926,0.000165901,-2.09582,1.57077,1.5717,0.785062,-1.5708,-0.523599,7.91955e-08,-2.0944,1.5708,1.5708,0.785397,0.000550918,0.000128234,0.000196554,0.000170125,-0.000684568,5.63804e-05,0.0011006,0,0,0,0,0,0,0,-0.557545,-10.0901,-0.508359,20.8725,0.751055,-0.688268,0.0844213,-0.528843,-0.958896,-0.113326,2.33505,0.18798,-0.683975,0.153834
