duration, success rate, q[0], q[1], q[2], q[3], q[4], q[5], q[6],q_d[0], q_d[1], q_d[2], q_d[3], q_d[4], q_d[5], q_d[6],dq[0], dq[1], dq[2], dq[3], dq[4], dq[5], dq[6],dq_d[0], dq_d[1], dq_d[2], dq_d[3], dq_d[4], dq_d[5], dq_d[6],tau_J[0], tau_J[1], tau_J[2], tau_J[3], tau_J[4], tau_J[5], tau_J[6],tau_ext_hat_filtered[0], tau_ext_hat_filtered[1], tau_ext_hat_filtered[2], tau_ext_hat_filtered[3], tau_ext_hat_filtered[4], tau_ext_hat_filtered[5], tau_ext_hat_filtered[6]
752968,0,-1.57045,-0.523508,0.000211849,-2.09685,-0.00124967,1.57121,0.785669,-1.5708,-0.5236,1.88166e-07,-2.0944,-8.12175e-07,1.5708,0.785398,-0.000677944,0.000147936,-0.00032352,-0.000277557,9.1279e-06,-0.000213198,-0.00049099,0,0,0,0,0,0,0,-0.430592,-9.35611,-0.786069,21.9397,1.71236,1.39181,-0.193899,-0.444525,-0.235186,-0.299171,3.41365,0.996454,-0.281269,-0.207079
752969,0,-1.57045,-0.52351,0.000210117,-2.09685,-0.00124906,1.57121,0.785666,-1.5708,-0.5236,1.88166e-07,-2.0944,-8.12175e-07,1.5708,0.785398,-0.000451963,-0.00055099,-0.000772492,-0.00129866,0.000209536,-0.000142132,-0.00127676,0,0,0,0,0,0,0,-0.430592,-9.32834,-0.762265,21.9873,1.70687,1.39181,-0.168264,-0.444246,-0.238596,-0.298879,3.41554,0.996473,-0.281057,-0.206993
752970,1,-1.57045,-0.523508,0.000210096,-2.09685,-0.00124967,1.57121,0.78567,-1.5708,-0.5236,1.88166e-07,-2.0944,-8.12175e-07,1.5708,0.785398,-0.000301309,0.000282287,-0.000514995,0.000247849,-6.376e-05,-0.000332114,0.00033562,0,0,0,0,0,0,0,-0.430592,-9.35611,-0.762265,21.9397,1.71236,1.39822,-0.200308,-0.442946,-0.240153,-0.297068,3.41674,0.996544,-0.280877,-0.206902
752971,1,-1.57045,-0.523512,0.000213709,-2.09685,-0.00124845,1.57121,0.785669,-1.5708,-0.5236,1.88166e-07,-2.0944,-8.12175e-07,1.5708,0.785398,0.000912752,-0.00101823,0.000863096,0.000722045,0.000364394,-0.000221409,-1.36125e-05,0,0,0,0,0,0,0,-0.478199,-9.30453,-0.81384,21.9159,1.70137,1.39822,-0.193899,-0.441959,-0.239473,-0.295669,3.41657,0.996573,-0.28082,-0.206771
752972,1,-1.57045,-0.523512,0.000208138,-2.09685,-0.00124906,1.57121,0.785669,-1.5708,-0.5236,1.88166e-07,-2.0944,-8.12175e-07,1.5708,0.785398,5.16891e-05,-0.000678823,-0.00128064,-0.000632261,3.94791e-05,0.000327112,-9.07497e-06,0,0,0,0,0,0,0,-0.454395,-9.30453,-0.734494,21.9635,1.70687,1.3854,-0.193899,-0.441863,-0.236113,-0.295482,3.41478,0.996522,-0.280901,-0.206599
752973,1,-1.57045,-0.52351,0.000211757,-2.09685,-0.00124906,1.57121,0.785665,-1.5708,-0.5236,1.88166e-07,-2.0944,-8.12175e-07,1.5708,0.785398,-0.000522353,0.000104263,0.000352664,-0.000421507,2.63194e-05,0.000218075,-0.00119284,0,0,0,0,0,0,0,-0.430592,-9.32834,-0.786069,21.9635,1.70687,1.3854,-0.161856,-0.441691,-0.232246,-0.295121,3.41289,0.996469,-0.280975,-0.206402
752974,1,-1.57045,-0.523508,0.000208137,-2.09685,-0.00124967,1.57121,0.785669,-1.5708,-0.5236,1.88166e-07,-2.0944,-8.12175e-07,1.5708,0.785398,0.000208577,0.000719123,-0.000971316,0.00148223,-0.000185904,0.000145383,0.000391565,0,0,0,0,0,0,0,-0.454395,-9.35611,-0.734494,21.8882,1.71236,1.3854,-0.193899,-0.441138,-0.229916,-0.294202,3.41157,0.996436,-0.281027,-0.206168
752975,1,-1.57045,-0.52351,0.000210268,-2.09685,-0.00124647,1.57121,0.785668,-1.5708,-0.5236,1.88166e-07,-2.0944,-8.12175e-07,1.5708,0.785398,-0.000417761,-0.000170199,-0.000647544,-0.000218271,-0.000123936,9.6922e-05,2.36843e-05,0,0,0,0,0,0,0,-0.430592,-9.32834,-0.734494,21.9397,1.71236,1.3854,-0.18749,-0.440271,-0.228689,-0.292755,3.41026,0.996403,-0.281126,-0.205885
752976,1,-1.57045,-0.523506,0.000210796,-2.09685,-0.00124992,1.57121,0.785669,-1.5708,-0.5236,1.88166e-07,-2.0944,-8.12175e-07,1.5708,0.785398,0.000278305,0.00109296,0.000217918,-0.000145514,-0.000523434,-0.000172744,0.000253148,0,0,0,0,0,0,0,-0.454395,-9.37991,-0.762265,21.9397,1.72426,1.39181,-0.193899,-0.439385,-0.2287,-0.291217,3.40953,0.996382,-0.281192,-0.205558
752977,1,-1.57045,-0.523508,0.000211993,-2.09685,-0.00124931,1.57121,0.785673,-1.5708,-0.5236,1.88166e-07,-2.0944,-8.12175e-07,1.5708,0.785398,0.000185537,0.000171828,0.00070209,-0.000653821,9.18537e-05,-0.000115163,0.00135556,0,0,0,0,0,0,0,-0.454395,-9.35611,-0.786069,21.9635,1.71236,1.39181,-0.225942,-0.439412,-0.230585,-0.291022,3.4101,0.996355,-0.281144,-0.205198
