duration, success rate, q[0], q[1], q[2], q[3], q[4], q[5], q[6],q_d[0], q_d[1], q_d[2], q_d[3], q_d[4], q_d[5], q_d[6],dq[0], dq[1], dq[2], dq[3], dq[4], dq[5], dq[6],dq_d[0], dq_d[1], dq_d[2], dq_d[3], dq_d[4], dq_d[5], dq_d[6],tau_J[0], tau_J[1], tau_J[2], tau_J[3], tau_J[4], tau_J[5], tau_J[6],tau_ext_hat_filtered[0], tau_ext_hat_filtered[1], tau_ext_hat_filtered[2], tau_ext_hat_filtered[3], tau_ext_hat_filtered[4], tau_ext_hat_filtered[5], tau_ext_hat_filtered[6]
2914886,0,-1.57091,-0.522833,-0.000499023,-2.09654,-1.57078,1.57148,0.785556,-1.5708,-0.523599,-2.50583e-07,-2.0944,-1.5708,1.5708,0.785399,-0.000293427,-0.000324975,-0.00106466,0.000495577,0.000491397,-5.58453e-05,0.00108398,0,0,0,0,0,0,0,0.0494498,-10.1892,0.781009,21.5668,-0.787031,-0.527135,-0.128897,0.0383615,-1.07586,0.583451,3.06692,-0.214368,-0.524437,-0.145564
2914887,1,-1.57091,-0.522831,-0.000497353,-2.09655,-1.57078,1.57148,0.785552,-1.5708,-0.523599,-2.50583e-07,-2.0944,-1.5708,1.5708,0.785399,-0.000195618,-0.00021665,-0.000152963,-0.000226427,8.83579e-05,-0.000274589,-0.000701499,0,0,0,0,0,0,0,0.0494498,-10.1892,0.757205,21.5906,-0.780623,-0.520726,-0.0904444,0.0382202,-1.0727,0.583016,3.06498,-0.21424,-0.524426,-0.145573
2914888,1,-1.57091,-0.522826,-0.000497353,-2.09655,-1.57078,1.57148,0.785556,-1.5708,-0.523599,-2.50583e-07,-2.0944,-1.5708,1.5708,0.785399,-0.000130412,0.00106199,-0.000101975,-0.000707764,-0.000145956,5.42995e-05,0.000719129,0,0,0,0,0,0,0,0.0494498,-10.2408,0.757205,21.6144,-0.77513,-0.527135,-0.122488,0.0388236,-1.07161,0.583734,3.06438,-0.214148,-0.524329,-0.145607
2914889,1,-1.57091,-0.52283,-0.000497353,-2.09654,-1.57078,1.57148,0.785553,-1.5708,-0.523599,-2.50583e-07,-2.0944,-1.5708,1.5708,0.785399,0.000469871,5.83812e-05,-6.79835e-05,0.000641782,0.000342447,3.61997e-05,-0.000232658,0,0,0,0,0,0,0,0.0256461,-10.213,0.757205,21.5668,-0.787031,-0.527135,-0.103262,0.0392957,-1.0731,0.584335,3.06519,-0.214124,-0.524286,-0.145665
2914890,1,-1.57091,-0.522834,-0.000500972,-2.09655,-1.57078,1.57148,0.785555,-1.5708,-0.523599,-2.50583e-07,-2.0944,-1.5708,1.5708,0.785399,-0.000243565,-0.0010747,-0.00125175,-0.000128958,-9.85475e-06,-0.000213226,0.000319613,0,0,0,0,0,0,0,0.0494498,-10.1654,0.80878,21.5906,-0.780623,-0.520726,-0.116079,0.0398634,-1.07407,0.585138,3.06563,-0.214093,-0.524222,-0.145755
2914891,1,-1.57091,-0.522833,-0.000500972,-2.09655,-1.57078,1.57148,0.785556,-1.5708,-0.523599,-2.50583e-07,-2.0944,-1.5708,1.5708,0.785399,0.000394435,-0.000159657,-0.000834499,-8.59717e-05,-0.000414066,0.000332567,0.000450434,0,0,0,0,0,0,0,0.0256461,-10.1892,0.80878,21.5906,-0.769636,-0.533544,-0.122488,0.0410477,-1.07297,0.586935,3.06511,-0.214023,-0.524037,-0.145883
2914892,1,-1.57091,-0.522831,-0.000497353,-2.09655,-1.57078,1.57148,0.785556,-1.5708,-0.523599,-2.50583e-07,-2.0944,-1.5708,1.5708,0.785399,0.000262957,0.000450374,0.000650093,-0.000614126,-0.000276491,0.00045907,0.000300289,0,0,0,0,0,0,0,0.0256461,-10.213,0.757205,21.6144,-0.769636,-0.539952,-0.122488,0.0420184,-1.07213,0.588555,3.06488,-0.213978,-0.523892,-0.146043
2914893,1,-1.57091,-0.522831,-0.000497353,-2.09655,-1.57078,1.57148,0.785556,-1.5708,-0.523599,-2.50583e-07,-2.0944,-1.5708,1.5708,0.785399,0.000175305,0.000300249,0.000433396,-0.000409418,0.000222239,6.86881e-05,0.000437552,0,0,0,0,0,0,0,0.0256461,-10.213,0.757205,21.6144,-0.780623,-0.533544,-0.128897,0.0417937,-1.07324,0.588498,3.06572,-0.214004,-0.523964,-0.146241
2914894,1,-1.57091,-0.522829,-0.000500972,-2.09655,-1.57078,1.57148,0.785552,-1.5708,-0.523599,-2.50583e-07,-2.0944,-1.5708,1.5708,0.785399,0.00011687,0.000200166,-0.000917496,-0.000922559,-5.55423e-05,-0.000191567,-0.00113245,0,0,0,0,0,0,0,0.0256461,-10.213,0.80878,21.6422,-0.77513,-0.527135,-0.0904444,0.0410897,-1.07569,0.587815,3.06739,-0.214065,-0.524137,-0.146485
2914895,1,-1.57091,-0.522827,-0.000499023,-2.09655,-1.57078,1.57148,0.785551,-1.5708,-0.523599,-2.50583e-07,-2.0944,-1.5708,1.5708,0.785399,-0.000478899,0.00133987,3.79503e-05,-0.000615039,-0.000240667,-0.00036507,-0.00122969,0,0,0,0,0,0,0,0.0494498,-10.2646,0.781009,21.6422,-0.769636,-0.520726,-0.077627,0.0409021,-1.07946,0.588018,3.06986,-0.214131,-0.524254,-0.146762
2914896,1,-1.57091,-0.522832,-0.000499023,-2.09655,-1.57078,1.57148,0.785549,-1.5708,-0.523599,-2.50583e-07,-2.0944,-1.5708,1.5708,0.785399,-0.00152569,-0.0014268,2.53002e-05,0.000239588,4.28646e-05,-6.0212e-06,-0.00129451,0,0,0,0,0,0,0,0.101024,-10.1654,0.781009,21.6144,-0.77513,-0.527135,-0.0648096,0.0413877,-1.08291,0.589141,3.07213,-0.214158,-0.52427,-0.147033
2914897,1,-1.57091,-0.522832,-0.000497353,-2.09655,-1.57078,1.57148,0.785553,-1.5708,-0.523599,-2.50583e-07,-2.0944,-1.5708,1.5708,0.785399,0.000189298,-0.00039439,0.000573679,-0.000489889,2.84704e-05,0.000233345,0.000561148,0,0,0,0,0,0,0,0.0494498,-10.1892,0.757205,21.6422,-0.77513,-0.533544,-0.103262,0.0420629,-1.08302,0.590285,3.07265,-0.214105,-0.524225,-0.147252
2914898,1,-1.57091,-0.522831,-0.000499023,-2.09655,-1.57078,1.57148,0.785556,-1.5708,-0.523599,-2.50583e-07,-2.0944,-1.5708,1.5708,0.785399,0.00133262,0.000293885,-0.000174359,0.000879833,1.89008e-05,-8.17957e-05,0.00108618,0,0,0,0,0,0,0,-0.00212494,-10.213,0.781009,21.5906,-0.77513,-0.527135,-0.122488,0.0419346,-1.08104,0.590218,3.07194,-0.214019,-0.524288,-0.147392
2914899,1,-1.5709,-0.522833,-0.000495682,-2.09655,-1.57078,1.57148,0.785556,-1.5708,-0.523599,-2.50583e-07,-2.0944,-1.5708,1.5708,0.785399,0.000888416,-0.000360888,0.000997384,0.000586556,1.25409e-05,-5.45305e-05,0.000724117,0,0,0,0,0,0,0,-0.00212494,-10.1892,0.733401,21.5906,-0.77513,-0.527135,-0.122488,0.0405068,-1.07882,0.588424,3.07064,-0.213936,-0.524552,-0.147478
2914900,1,-1.57091,-0.522829,-0.000497353,-2.09655,-1.57078,1.57148,0.785556,-1.5708,-0.523599,-2.50583e-07,-2.0944,-1.5708,1.5708,0.785399,-5.73363e-05,0.00031622,0.000108111,-0.000165775,0.000211766,-0.000273713,0.000482745,0,0,0,0,0,0,0,0.0256461,-10.213,0.757205,21.6144,-0.780623,-0.520726,-0.122488,0.0383933,-1.07662,0.58571,3.0691,-0.213858,-0.524915,-0.147555
2914901,1,-1.57091,-0.522832,-0.000497353,-2.09655,-1.57078,1.57148,0.785552,-1.5708,-0.523599,-2.50583e-07,-2.0944,-1.5708,1.5708,0.785399,-3.82242e-05,-0.000345999,7.20739e-05,-0.000760131,-0.000265757,-0.000182475,-0.000864965,0,0,0,0,0,0,0,0.0256461,-10.1892,0.757205,21.6422,-0.769636,-0.520726,-0.0904444,0.036711,-1.07536,0.583637,3.06834,-0.213798,-0.525202,-0.147652
2914902,1,-1.57091,-0.52283,-0.000499023,-2.09655,-1.57078,1.57148,0.78555,-1.5708,-0.523599,-2.50583e-07,-2.0944,-1.5708,1.5708,0.785399,-0.000582295,-0.000230666,-0.000508763,0.000699672,-0.000177196,0.000115709,-0.00128872,0,0,0,0,0,0,0,0.0494498,-10.1892,0.781009,21.5906,-0.769636,-0.527135,-0.0712183,0.0361177,-1.07442,0.583154,3.06807,-0.213723,-0.525304,-0.147774
2914903,1,-1.57091,-0.522832,-0.000495222,-2.09655,-1.57078,1.57148,0.785553,-1.5708,-0.523599,-2.50583e-07,-2.0944,-1.5708,1.5708,0.785399,-0.000388197,-0.000153777,0.000217637,0.000466448,0.000288751,0.000314498,9.0289e-05,0,0,0,0,0,0,0,0.0494498,-10.1892,0.757205,21.5906,-0.780623,-0.533544,-0.0968531,0.0364679,-1.07277,0.583998,3.06733,-0.213594,-0.52524,-0.147893
2914904,1,-1.57091,-0.522829,-0.000496642,-2.09655,-1.57078,1.57148,0.785556,-1.5708,-0.523599,-2.50583e-07,-2.0944,-1.5708,1.5708,0.785399,-0.000258798,0.00110391,0.000145091,-0.00145227,0.000192487,-2.76935e-05,0.00100963,0,0,0,0,0,0,0,0.0494498,-10.2408,0.757205,21.666,-0.780623,-0.527135,-0.122488,0.0370662,-1.07228,0.585163,3.06717,-0.213477,-0.525149,-0.147966
2914905,1,-1.57091,-0.522829,-0.000498786,-2.09655,-1.57078,1.57148,0.785553,-1.5708,-0.523599,-2.50583e-07,-2.0944,-1.5708,1.5708,0.785399,-0.000729344,0.000735938,-0.000460084,0.00190868,0.000128314,-0.00049318,-3.89912e-05,0,0,0,0,0,0,0,0.0732535,-10.2408,0.781009,21.543,-0.780623,-0.514318,-0.103262,0.0377877,-1.07434,0.586496,3.06832,-0.213413,-0.52507,-0.147998
2914906,1,-1.57091,-0.522831,-0.000495603,-2.09655,-1.57078,1.57148,0.785556,-1.5708,-0.523599,-2.50583e-07,-2.0944,-1.5708,1.5708,0.785399,7.05828e-05,-0.000158988,0.000806901,0.000715641,-0.000321366,-0.000328787,0.000686083,0,0,0,0,0,0,0,0.0494498,-10.213,0.733401,21.5668,-0.769636,-0.514318,-0.122488,0.0386159,-1.07622,0.587877,3.06877,-0.213332,-0.524977,-0.148026
2914907,1,-1.57091,-0.522833,-0.000497326,-2.09655,-1.57078,1.57148,0.785549,-1.5708,-0.523599,-2.50583e-07,-2.0944,-1.5708,1.5708,0.785399,0.000603867,-0.000662804,-1.8878e-05,-0.00128614,0.00043001,0.000255527,-0.00167884,0,0,0,0,0,0,0,0.0256461,-10.1892,0.757205,21.6422,-0.787031,-0.527135,-0.0648096,0.0388151,-1.07626,0.588212,3.06826,-0.213247,-0.524945,-0.148074
2914908,1,-1.57091,-0.522831,-0.000499014,-2.09655,-1.57078,1.57148,0.785551,-1.5708,-0.523599,-2.50583e-07,-2.0944,-1.5708,1.5708,0.785399,-0.000154234,0.000114943,-0.000569397,0.000348997,-0.000357591,0.000170351,-0.00064451,0,0,0,0,0,0,0,0.0494498,-10.213,0.781009,21.5906,-0.769636,-0.527135,-0.077627,0.038645,-1.07565,0.588006,3.06807,-0.213196,-0.524939,-0.148127
2914909,1,-1.57091,-0.522833,-0.000500969,-2.09655,-1.57078,1.57148,0.785553,-1.5708,-0.523599,-2.50583e-07,-2.0944,-1.5708,1.5708,0.785399,-0.000102823,-0.000480184,-0.00102921,0.000232665,0.000168503,0.000350926,0.000282403,0,0,0,0,0,0,0,0.0494498,-10.1892,0.80878,21.5906,-0.780623,-0.533544,-0.0968531,0.0391378,-1.07468,0.588824,3.06785,-0.21313,-0.524819,-0.148149
