duration, success rate, q[0], q[1], q[2], q[3], q[4], q[5], q[6],q_d[0], q_d[1], q_d[2], q_d[3], q_d[4], q_d[5], q_d[6],dq[0], dq[1], dq[2], dq[3], dq[4], dq[5], dq[6],dq_d[0], dq_d[1], dq_d[2], dq_d[3], dq_d[4], dq_d[5], dq_d[6],tau_J[0], tau_J[1], tau_J[2], tau_J[3], tau_J[4], tau_J[5], tau_J[6],tau_ext_hat_filtered[0], tau_ext_hat_filtered[1], tau_ext_hat_filtered[2], tau_ext_hat_filtered[3], tau_ext_hat_filtered[4], tau_ext_hat_filtered[5], tau_ext_hat_filtered[6]
574836,0,-1.57044,-0.522983,0.00031125,-2.09664,-0.00129249,1.57105,0.785741,-1.5708,-0.523598,1.17488e-06,-2.0944,-7.25539e-07,1.5708,0.785399,0.000347388,-0.000234469,0.000294905,-0.00014563,0.000160241,-0.000260266,-0.000939971,0,0,0,0,0,0,0,-0.454395,-10.0107,-0.837644,21.7176,1.75264,1.5209,-0.232351,-0.43129,-0.89002,-0.309916,3.16164,1.04219,-0.153489,-0.255142
574837,1,-1.57044,-0.522983,0.00031125,-2.09664,-0.0012931,1.57105,0.785741,-1.5708,-0.523598,1.17488e-06,-2.0944,-7.25539e-07,1.5708,0.785399,-0.000974834,-0.000156312,0.000174947,0.000552527,-9.66233e-05,6.38485e-05,-0.000389288,0,0,0,0,0,0,0,-0.402821,-10.0107,-0.837644,21.6898,1.75813,1.51449,-0.23876,-0.435155,-0.890266,-0.316438,3.16244,1.042,-0.153429,-0.255009
574838,1,-1.57044,-0.522983,0.000309579,-2.09665,-0.00129371,1.57105,0.785748,-1.5708,-0.523598,1.17488e-06,-2.0944,-7.25539e-07,1.5708,0.785399,0.00111335,-0.000104208,-0.000456422,0.000368352,-0.000267866,-0.000194793,0.00191061,0,0,0,0,0,0,0,-0.478199,-10.0107,-0.81384,21.6898,1.76363,1.5209,-0.297354,-0.438651,-0.889377,-0.322456,3.16226,1.04181,-0.153475,-0.254879
574839,1,-1.57044,-0.522984,0.00031125,-2.09664,-0.00129249,1.57105,0.785744,-1.5708,-0.523598,1.17488e-06,-2.0944,-7.25539e-07,1.5708,0.785399,-0.000371392,-0.000626284,0.000240349,0.00080238,0.000228324,0.000107497,8.69475e-05,0,0,0,0,0,0,0,-0.430592,-9.98691,-0.837644,21.666,1.75264,1.51449,-0.26531,-0.441807,-0.887411,-0.327883,3.16118,1.04162,-0.153611,-0.254758
574840,1,-1.57044,-0.522983,0.000309579,-2.09665,-0.00129371,1.57105,0.785741,-1.5708,-0.523598,1.17488e-06,-2.0944,-7.25539e-07,1.5708,0.785399,0.000309218,0.000139289,-0.000405715,-0.000671506,-0.000254685,7.16645e-05,-0.000925379,0,0,0,0,0,0,0,-0.454395,-10.0107,-0.81384,21.7176,1.76363,1.51449,-0.23876,-0.444554,-0.885054,-0.332642,3.15985,1.04145,-0.153763,-0.254682
574841,1,-1.57044,-0.522981,0.000307449,-2.09665,-0.00129178,1.57105,0.785744,-1.5708,-0.523598,1.17488e-06,-2.0944,-7.25539e-07,1.5708,0.785399,0.000206145,0.000742473,-0.000277329,-0.000447671,0.00047447,-0.000189583,0.000366425,0,0,0,0,0,0,0,-0.454395,-10.0385,-0.81384,21.7176,1.74623,1.5209,-0.26531,-0.446702,-0.884586,-0.336446,3.15973,1.04135,-0.153793,-0.254656
574842,1,-1.57044,-0.52298,0.00031054,-2.09664,-0.00129437,1.57105,0.785745,-1.5708,-0.523598,1.17488e-06,-2.0944,-7.25539e-07,1.5708,0.785399,0.00013743,-0.000154632,0.000366787,0.000907979,0.000519764,-0.000126388,0.000481642,0,0,0,0,0,0,0,-0.454395,-10.0107,-0.837644,21.666,1.74074,1.5209,-0.271719,-0.448537,-0.885887,-0.339686,3.16056,1.04128,-0.153737,-0.254653
574843,1,-1.57044,-0.522982,0.000311013,-2.09665,-0.00129356,1.57106,0.785743,-1.5708,-0.523598,1.17488e-06,-2.0944,-7.25539e-07,1.5708,0.785399,-0.000465192,-0.000103088,0.000240671,4.85072e-05,-9.43003e-05,0.000390459,-0.000390982,0,0,0,0,0,0,0,-0.430592,-10.0107,-0.837644,21.6898,1.75264,1.50808,-0.252493,-0.450248,-0.886541,-0.34274,3.16078,1.04119,-0.153738,-0.254676
574844,1,-1.57044,-0.522982,0.0003095,-2.09665,-0.00129346,1.57105,0.785745,-1.5708,-0.523598,1.17488e-06,-2.0944,-7.25539e-07,1.5708,0.785399,-0.000310128,-6.87252e-05,-0.000399256,3.23381e-05,-0.000266317,2.2947e-05,0.000688781,0,0,0,0,0,0,0,-0.430592,-10.0107,-0.81384,21.6898,1.75813,1.51449,-0.278127,-0.451427,-0.886348,-0.345062,3.16051,1.0411,-0.153777,-0.25473
574845,1,-1.57044,-0.522981,0.000311223,-2.09664,-0.00128942,1.57106,0.785747,-1.5708,-0.523598,1.17488e-06,-2.0944,-7.25539e-07,1.5708,0.785399,0.00035006,0.000603797,0.000288474,2.15588e-05,2.59056e-05,0.000252657,0.000933905,0,0,0,0,0,0,0,-0.454395,-10.0385,-0.837644,21.6898,1.75264,1.50808,-0.290945,-0.452076,-0.886593,-0.346595,3.16052,1.04103,-0.153791,-0.254813
