duration, success rate, q[0], q[1], q[2], q[3], q[4], q[5], q[6],q_d[0], q_d[1], q_d[2], q_d[3], q_d[4], q_d[5], q_d[6],dq[0], dq[1], dq[2], dq[3], dq[4], dq[5], dq[6],dq_d[0], dq_d[1], dq_d[2], dq_d[3], dq_d[4], dq_d[5], dq_d[6],tau_J[0], tau_J[1], tau_J[2], tau_J[3], tau_J[4], tau_J[5], tau_J[6],tau_ext_hat_filtered[0], tau_ext_hat_filtered[1], tau_ext_hat_filtered[2], tau_ext_hat_filtered[3], tau_ext_hat_filtered[4], tau_ext_hat_filtered[5], tau_ext_hat_filtered[6]
4794600,0,-1.57031,-0.522761,0.000161836,-2.09588,1.5707,1.57168,0.784977,-1.5708,-0.523599,5.30879e-08,-2.0944,1.5708,1.5708,0.785397,7.43806e-05,0.000789992,-0.00108324,0.00167826,0.000240466,2.09922e-06,0.000639546,0,0,0,0,0,0,0,-0.581349,-10.34,-0.484555,20.8448,0.779436,-0.662633,0.162241,-0.574712,-1.19129,-0.126033,2.36006,0.221751,-0.662916,0.221838
4794601,1,-1.57031,-0.522766,0.000167125,-2.09589,1.5707,1.57168,0.784973,-1.5708,-0.523599,5.30879e-08,-2.0944,1.5708,1.5708,0.785397,-0.000507225,-0.00179339,0.00104108,0.000469223,-4.31396e-05,0.000238758,-0.00099779,0,0,0,0,0,0,0,-0.557545,-10.2408,-0.559934,20.8725,0.784929,-0.669042,0.200693,-0.574159,-1.18891,-0.125067,2.35838,0.221653,-0.662972,0.221871
4794602,1,-1.57031,-0.522762,0.000167125,-2.09589,1.5707,1.57168,0.784975,-1.5708,-0.523599,5.30879e-08,-2.0944,1.5708,1.5708,0.785397,-0.00033815,0.000567646,0.000694051,-0.000243997,-2.87597e-05,-7.81867e-05,-0.000190475,0,0,0,0,0,0,0,-0.557545,-10.3162,-0.559934,20.8963,0.784929,-0.662633,0.187876,-0.574031,-1.18509,-0.124868,2.35585,0.221543,-0.66295,0.221913
4794603,1,-1.57031,-0.522759,0.000165177,-2.09589,1.5707,1.57168,0.784979,-1.5708,-0.523599,5.30879e-08,-2.0944,1.5708,1.5708,0.785397,0.000331379,0.000935242,-0.000186913,0.000394148,-0.000459983,-5.21244e-05,0.00129717,0,0,0,0,0,0,0,-0.581349,-10.34,-0.532163,20.8725,0.796831,-0.662633,0.149424,-0.574375,-1.1834,-0.125526,2.35459,0.221496,-0.662882,0.221973
4794604,1,-1.57031,-0.522759,0.000163506,-2.09589,1.5707,1.57168,0.784975,-1.5708,-0.523599,5.30879e-08,-2.0944,1.5708,1.5708,0.785397,0.000220919,0.00127311,-0.000681421,0.000912379,-0.000103205,0.000202609,-0.000559374,0,0,0,0,0,0,0,-0.581349,-10.3678,-0.508359,20.8448,0.791338,-0.669042,0.187876,-0.574496,-1.18535,-0.125789,2.35492,0.221489,-0.662895,0.222047
4794605,1,-1.57031,-0.522761,0.000165177,-2.09589,1.5707,1.57168,0.784977,-1.5708,-0.523599,5.30879e-08,-2.0944,1.5708,1.5708,0.785397,-0.00105915,-0.000357687,0.000102532,-0.000598173,0.000168556,0.000372432,0.00057652,0,0,0,0,0,0,0,-0.529774,-10.3162,-0.532163,20.8963,0.784929,-0.67545,0.162241,-0.573969,-1.18869,-0.125045,2.35581,0.221488,-0.663027,0.222111
4794606,1,-1.57031,-0.522762,0.000163506,-2.09589,1.5707,1.57168,0.784973,-1.5708,-0.523599,5.30879e-08,-2.0944,1.5708,1.5708,0.785397,0.000500328,-0.000238458,-0.000488458,-0.000398782,0.000112371,1.09289e-05,-0.00103981,0,0,0,0,0,0,0,-0.581349,-10.3162,-0.508359,20.8963,0.784929,-0.669042,0.200693,-0.573001,-1.19115,-0.123722,2.35668,0.221496,-0.663212,0.222158
4794607,1,-1.57031,-0.522761,0.000163506,-2.09589,1.5707,1.57168,0.784975,-1.5708,-0.523599,5.30879e-08,-2.0944,1.5708,1.5708,0.785397,-0.00022326,-0.000158972,-0.000325638,-0.000822667,7.49137e-05,7.28596e-06,1.88722e-05,0,0,0,0,0,0,0,-0.557545,-10.3162,-0.508359,20.9201,0.784929,-0.669042,0.181467,-0.572043,-1.19242,-0.122415,2.35754,0.221518,-0.663383,0.222194
4794608,1,-1.57031,-0.522761,0.000163506,-2.09589,1.5707,1.57168,0.784979,-1.5708,-0.523599,5.30879e-08,-2.0944,1.5708,1.5708,0.785397,0.000407972,0.000450831,-0.000217092,-0.000548444,4.99425e-05,-0.00070722,0.00119938,0,0,0,0,0,0,0,-0.581349,-10.34,-0.508359,20.9201,0.784929,-0.649816,0.149424,-0.571297,-1.19376,-0.121376,2.35878,0.221561,-0.663525,0.22224
4794609,1,-1.57031,-0.522759,0.000163506,-2.09589,1.5707,1.57168,0.784975,-1.5708,-0.523599,5.30879e-08,-2.0944,1.5708,1.5708,0.785397,0.000271981,0.000950168,-0.000144728,0.000191182,3.3295e-05,0.000240597,-0.000387211,0,0,0,0,0,0,0,-0.581349,-10.3678,-0.508359,20.8963,0.784929,-0.669042,0.181467,-0.570944,-1.19616,-0.120867,2.36051,0.221626,-0.663622,0.222292
4794610,1,-1.57031,-0.522761,0.000165177,-2.09589,1.5707,1.57168,0.784977,-1.5708,-0.523599,5.30879e-08,-2.0944,1.5708,1.5708,0.785397,0.000181321,-1.61688e-05,0.000460326,0.000684267,-0.008721,-7.69608e-05,0.000453936,0,0,0,0,0,0,0,-0.581349,-10.34,-0.532163,20.8725,0.791338,-0.662633,0.162241,-0.571164,-1.1988,-0.121207,2.36199,0.221722,-0.663648,0.222335
4794611,1,-1.57031,-0.522759,0.000165177,-2.09589,1.5707,1.57168,0.784976,-1.5708,-0.523599,5.30879e-08,-2.0944,1.5708,1.5708,0.785397,0.000120881,0.000638835,0.000306884,-0.000100634,-0.00652282,-5.13072e-05,-0.000172094,0,0,0,0,0,0,0,-0.581349,-10.3678,-0.532163,20.8963,0.791338,-0.662633,0.175059,-0.572012,-1.20064,-0.12259,2.36283,0.221882,-0.663596,0.222371
