duration, success rate, q[0], q[1], q[2], q[3], q[4], q[5], q[6],q_d[0], q_d[1], q_d[2], q_d[3], q_d[4], q_d[5], q_d[6],dq[0], dq[1], dq[2], dq[3], dq[4], dq[5], dq[6],dq_d[0], dq_d[1], dq_d[2], dq_d[3], dq_d[4], dq_d[5], dq_d[6],tau_J[0], tau_J[1], tau_J[2], tau_J[3], tau_J[4], tau_J[5], tau_J[6],tau_ext_hat_filtered[0], tau_ext_hat_filtered[1], tau_ext_hat_filtered[2], tau_ext_hat_filtered[3], tau_ext_hat_filtered[4], tau_ext_hat_filtered[5], tau_ext_hat_filtered[6]
4614880,0,-1.57029,-0.522718,0.000193538,-2.0959,1.57067,1.57173,0.78498,-1.5708,-0.523599,5.12607e-08,-2.0944,1.5708,1.5708,0.785397,0.000590664,0.000947028,0.00094065,0.000395896,6.88443e-05,8.17433e-05,-0.000511647,0,0,0,0,0,0,0,-0.605152,-10.4154,-0.583737,20.8725,0.796831,-0.707494,0.181467,-0.583426,-1.2421,-0.14997,2.36651,0.235343,-0.706241,0.21684
4614881,1,-1.57029,-0.522721,0.000188338,-2.0959,1.57067,1.57173,0.784984,-1.5708,-0.523599,5.12607e-08,-2.0944,1.5708,1.5708,0.785397,0.000393776,-0.000482272,-0.000579326,-0.000849693,4.58962e-05,-0.000420222,0.000845697,0,0,0,0,0,0,0,-0.605152,-10.3678,-0.532163,20.9201,0.796831,-0.694677,0.149424,-0.584845,-1.24091,-0.15193,2.36541,0.235333,-0.706013,0.21688
4614882,1,-1.57029,-0.522719,0.00019189,-2.0959,1.57067,1.57173,0.784977,-1.5708,-0.523599,5.12607e-08,-2.0944,1.5708,1.5708,0.785397,-0.000851107,0.000235297,0.000263397,-0.000566462,-0.000172853,0.00019457,-0.00180979,0,0,0,0,0,0,0,-0.557545,-10.3916,-0.559934,20.9201,0.802324,-0.707494,0.213511,-0.585826,-1.24148,-0.153234,2.36573,0.235359,-0.705851,0.216901
4614883,1,-1.57029,-0.522718,0.000186675,-2.0959,1.57067,1.57173,0.784979,-1.5708,-0.523599,5.12607e-08,-2.0944,1.5708,1.5708,0.785397,-1.05925e-05,0.000713677,-0.00103083,0.00017917,0.000291666,0.000129713,-0.000494451,0,0,0,0,0,0,0,-0.581349,-10.4154,-0.508359,20.8963,0.791338,-0.707494,0.194285,-0.585743,-1.24337,-0.152993,2.36696,0.235381,-0.705848,0.216916
4614884,1,-1.57029,-0.522718,0.000191432,-2.0959,1.57067,1.57173,0.784984,-1.5708,-0.523599,5.12607e-08,-2.0944,1.5708,1.5708,0.785397,-0.000563874,0.000475785,0.00107602,-0.000994177,-0.000212457,8.64754e-05,0.00156924,0,0,0,0,0,0,0,-0.557545,-10.4154,-0.583737,20.9439,0.802324,-0.707494,0.143015,-0.585116,-1.24681,-0.151999,2.36892,0.235408,-0.705937,0.216961
4614885,1,-1.57029,-0.522723,0.000191255,-2.0959,1.57067,1.57173,0.784974,-1.5708,-0.523599,5.12607e-08,-2.0944,1.5708,1.5708,0.785397,0.00138732,-0.00144605,0.000717346,0.000450839,-0.000345089,5.76503e-05,-0.00132743,0,0,0,0,0,0,0,-0.632923,-10.34,-0.583737,20.8963,0.807817,-0.707494,0.207102,-0.58534,-1.24939,-0.152365,2.37056,0.235454,-0.705884,0.21705
4614886,1,-1.57029,-0.522721,0.000189707,-2.0959,1.57067,1.57173,0.784982,-1.5708,-0.523599,5.12607e-08,-2.0944,1.5708,1.5708,0.785397,-0.000281544,-0.000314418,-0.000728195,0.00030056,-2.66086e-05,-0.000436284,0.00101392,0,0,0,0,0,0,0,-0.581349,-10.3678,-0.532163,20.8963,0.802324,-0.694677,0.155832,-0.586423,-1.2484,-0.15397,2.37034,0.235464,-0.705661,0.217164
4614887,1,-1.57029,-0.522721,0.000191886,-2.09589,1.57067,1.57173,0.784984,-1.5708,-0.523599,5.12607e-08,-2.0944,1.5708,1.5708,0.785397,-0.000187696,-0.000209612,0.000720962,0.000200373,-1.77391e-05,-5.34973e-05,0.00115066,0,0,0,0,0,0,0,-0.581349,-10.3678,-0.583737,20.8963,0.802324,-0.701085,0.143015,-0.587134,-1.2455,-0.154958,2.3689,0.23542,-0.705471,0.217295
4614888,1,-1.57029,-0.522719,0.000191866,-2.0959,1.57067,1.57173,0.784979,-1.5708,-0.523599,5.12607e-08,-2.0944,1.5708,1.5708,0.785397,-0.000681943,0.000417071,-7.61703e-05,-0.00042323,0.000395075,-3.56649e-05,-0.00113176,0,0,0,0,0,0,0,-0.557545,-10.3916,-0.559934,20.9201,0.791338,-0.701085,0.194285,-0.587309,-1.24363,-0.155256,2.36791,0.235387,-0.705364,0.217414
4614889,1,-1.57029,-0.522718,0.000190286,-2.0959,1.57067,1.57173,0.784984,-1.5708,-0.523599,5.12607e-08,-2.0944,1.5708,1.5708,0.785397,0.000102183,0.000834859,-5.07802e-05,-0.000838965,5.99328e-05,0.000450941,0.000907004,0,0,0,0,0,0,0,-0.581349,-10.4154,-0.559934,20.9439,0.796831,-0.713903,0.149424,-0.587052,-1.2445,-0.155034,2.36846,0.235403,-0.705342,0.217493
4614890,1,-1.57029,-0.522718,0.000189759,-2.0959,1.57067,1.57173,0.78498,-1.5708,-0.523599,5.12607e-08,-2.0944,1.5708,1.5708,0.785397,-0.00048869,0.000556573,-3.38535e-05,-2.49821e-06,-0.000366946,6.32686e-05,-0.000582125,0,0,0,0,0,0,0,-0.557545,-10.4154,-0.559934,20.9201,0.807817,-0.707494,0.181467,-0.586424,-1.24801,-0.154327,2.37048,0.235456,-0.705401,0.217542
4614891,1,-1.57029,-0.522721,0.000187635,-2.0959,1.57067,1.57173,0.784978,-1.5708,-0.523599,5.12607e-08,-2.0944,1.5708,1.5708,0.785397,0.000787831,-0.000742575,-0.000672183,0.000555146,-4.118e-05,4.21791e-05,-0.000150725,0,0,0,0,0,0,0,-0.605152,-10.3678,-0.532163,20.8963,0.802324,-0.707494,0.175059,-0.585673,-1.25097,-0.153416,2.37208,0.235483,-0.705476,0.217571
4614892,1,-1.57029,-0.522719,0.000187576,-2.0959,1.57067,1.57173,0.784984,-1.5708,-0.523599,5.12607e-08,-2.0944,1.5708,1.5708,0.785397,-3.15914e-05,6.17616e-05,-0.000448122,-0.000743526,0.000175997,-0.00020924,0.00135758,0,0,0,0,0,0,0,-0.581349,-10.3916,-0.532163,20.9439,0.796831,-0.701085,0.135691,-0.584892,-1.25155,-0.152328,2.37237,0.235458,-0.705533,0.21759
