duration, success rate, q[0], q[1], q[2], q[3], q[4], q[5], q[6],q_d[0], q_d[1], q_d[2], q_d[3], q_d[4], q_d[5], q_d[6],dq[0], dq[1], dq[2], dq[3], dq[4], dq[5], dq[6],dq_d[0], dq_d[1], dq_d[2], dq_d[3], dq_d[4], dq_d[5], dq_d[6],tau_J[0], tau_J[1], tau_J[2], tau_J[3], tau_J[4], tau_J[5], tau_J[6],tau_ext_hat_filtered[0], tau_ext_hat_filtered[1], tau_ext_hat_filtered[2], tau_ext_hat_filtered[3], tau_ext_hat_filtered[4], tau_ext_hat_filtered[5], tau_ext_hat_filtered[6]
2225911,0,-1.57033,-0.522838,0.000339986,-2.09689,-0.00054062,1.57126,0.786018,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,0.000244369,-0.00034765,0.000648941,0.000136329,-0.000191236,-0.000359125,0.00103941,0,0,0,0,0,0,0,-0.529774,-10.1654,-0.837644,21.9635,1.32784,1.35336,-0.446585,-0.519662,-1.03441,-0.33032,3.43752,0.612263,-0.320606,-0.431382
2225912,1,-1.57033,-0.522836,0.000338333,-2.09689,-0.000541942,1.57126,0.786018,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,0.000812527,0.000325045,-0.000124184,9.0886e-05,-0.0005683,-0.000239416,0.000692939,0,0,0,0,0,0,0,-0.557545,-10.1892,-0.81384,21.9635,1.33974,1.35336,-0.446585,-0.520721,-1.03576,-0.331787,3.43783,0.612164,-0.32064,-0.431216
2225913,1,-1.57033,-0.522838,0.00033639,-2.09689,-0.00054062,1.57126,0.786019,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,-0.000107929,-0.000340115,-0.000732404,-0.000496221,6.19427e-05,-0.000159611,0.000699318,0,0,0,0,0,0,0,-0.529774,-10.1654,-0.786069,21.9873,1.32784,1.35336,-0.452993,-0.521622,-1.0363,-0.33293,3.43796,0.612073,-0.320669,-0.431062
2225914,1,-1.57033,-0.522838,0.00033834,-2.09689,-0.00054001,1.57126,0.786017,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,0.000577661,-0.000226743,0.000161345,0.000225998,0.000244746,0.000130952,-0.000245865,0,0,0,0,0,0,0,-0.557545,-10.1654,-0.81384,21.9635,1.32234,1.34695,-0.433767,-0.521985,-1.03612,-0.333185,3.43793,0.612023,-0.320683,-0.430958
2225915,1,-1.57034,-0.522839,0.000336392,-2.09689,-0.00054001,1.57126,0.786018,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,-0.000264507,-0.000800776,-0.000542051,0.000150665,0.000163164,-0.000150058,0.000310808,0,0,0,0,0,0,0,-0.529774,-10.1377,-0.786069,21.9635,1.32234,1.35336,-0.446585,-0.522124,-1.03454,-0.333043,3.4372,0.611986,-0.320737,-0.430918
2225916,1,-1.57034,-0.522838,0.000338341,-2.09689,-0.000541332,1.57126,0.786015,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,-0.00073315,0.000115763,0.000288247,0.000100443,-0.000332034,-0.000100039,-0.000776139,0,0,0,0,0,0,0,-0.50597,-10.1654,-0.81384,21.9635,1.33425,1.35336,-0.420034,-0.521911,-1.03203,-0.332405,3.43594,0.611964,-0.320826,-0.430935
2225917,1,-1.57034,-0.522838,0.000340012,-2.0969,-0.00054001,1.57126,0.786012,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,-0.000488766,7.71754e-05,0.000748976,-0.00113946,0.000219454,0.000170667,-0.00170422,0,0,0,0,0,0,0,-0.50597,-10.1654,-0.837644,22.0151,1.32234,1.34695,-0.387991,-0.521566,-1.03055,-0.331725,3.43534,0.61197,-0.320846,-0.430987
2225918,1,-1.57033,-0.522838,0.000338341,-2.09689,-0.00054001,1.57126,0.786015,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,0.000230968,5.14503e-05,-5.74943e-05,0.0010036,0.000146302,0.000351137,5.06477e-05,0,0,0,0,0,0,0,-0.529774,-10.1654,-0.81384,21.9397,1.32234,1.34054,-0.420034,-0.521594,-1.03042,-0.331712,3.4355,0.611979,-0.320799,-0.431031
2225919,1,-1.57034,-0.522839,0.000336393,-2.09689,-0.000541332,1.57126,0.786012,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,-0.00105245,-0.000615314,-0.000687943,0.000112252,-0.000343274,-0.000477986,-0.000915671,0,0,0,0,0,0,0,-0.478199,-10.1377,-0.786069,21.9635,1.33425,1.35977,-0.394399,-0.521405,-1.02981,-0.331395,3.43514,0.611981,-0.320813,-0.431027
2225920,1,-1.57034,-0.522841,0.000338341,-2.09689,-0.00054062,1.57126,0.78602,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,0.000504794,-0.000967021,0.000190985,-0.000481977,8.50929e-06,-8.12982e-05,0.000847615,0,0,0,0,0,0,0,-0.529774,-10.1139,-0.81384,21.9873,1.32784,1.35336,-0.433767,-0.520695,-1.0278,-0.330333,3.43406,0.611989,-0.32088,-0.430957
2225921,1,-1.57033,-0.522836,0.000336393,-2.09689,-0.00054062,1.57126,0.786019,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,0.000336529,0.00111856,-0.000522291,-0.000321318,5.67286e-06,0.000420519,0.000802436,0,0,0,0,0,0,0,-0.529774,-10.1892,-0.786069,21.9873,1.32784,1.34054,-0.440176,-0.520218,-1.02625,-0.329573,3.43351,0.611996,-0.320884,-0.43082
2225922,1,-1.57033,-0.522836,0.000340012,-2.09689,-0.00054001,1.57126,0.786021,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,0.000224353,0.000745705,0.000858232,0.000899412,0.000207232,-0.000431731,0.00172175,0,0,0,0,0,0,0,-0.529774,-10.1892,-0.837644,21.9397,1.32234,1.35977,-0.472219,-0.520368,-1.02728,-0.329665,3.43408,0.61199,-0.320817,-0.430643
2225923,1,-1.57033,-0.522834,0.000338341,-2.0969,-0.000541942,1.57126,0.786016,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,0.000799183,0.00105395,1.53428e-05,-0.00116363,-0.000506105,0.000186897,-0.000547586,0,0,0,0,0,0,0,-0.557545,-10.213,-0.81384,22.0151,1.33974,1.34695,-0.426443,-0.521229,-1.03074,-0.330785,3.43561,0.611964,-0.320694,-0.430479
2225924,1,-1.57034,-0.522836,0.000340012,-2.0969,-0.000539399,1.57126,0.786021,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,-0.000116826,0.00014582,0.00056704,-0.000775753,0.000510307,0.000124598,0.00133036,0,0,0,0,0,0,0,-0.529774,-10.1892,-0.837644,22.0151,1.31685,1.34695,-0.472219,-0.52255,-1.03564,-0.33257,3.43817,0.611945,-0.32047,-0.43037
2225925,1,-1.57034,-0.522836,0.000334722,-2.09689,-0.000539399,1.57126,0.78602,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,-0.000634696,9.72136e-05,-0.00138521,0.000132445,0.000340205,0.000320424,0.000412191,0,0,0,0,0,0,0,-0.50597,-10.1892,-0.762265,21.9873,1.31685,1.34054,-0.459402,-0.523203,-1.03997,-0.333394,3.44073,0.611967,-0.320231,-0.43034
2225926,1,-1.57034,-0.522839,0.000338341,-2.09689,-0.000541332,1.57126,0.786017,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,-0.00042313,-0.00114162,0.000282952,0.00120192,-0.000417457,-2.37426e-05,-0.000674642,0,0,0,0,0,0,0,-0.50597,-10.1377,-0.81384,21.9397,1.33425,1.34695,-0.433767,-0.522597,-1.04102,-0.332403,3.44134,0.612007,-0.320174,-0.430411
2225927,1,-1.57034,-0.522836,0.000336211,-2.09689,-0.00054001,1.57126,0.786017,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,0.000274725,0.000445348,0.000188635,-0.000312344,0.000162505,-0.000253187,-0.000449761,0,0,0,0,0,0,0,-0.529774,-10.1892,-0.81384,21.9873,1.32234,1.35336,-0.433767,-0.521817,-1.039,-0.331203,3.44007,0.612009,-0.320299,-0.430573
2225928,1,-1.57034,-0.522838,0.000337631,-2.09689,-0.00054062,1.57126,0.786017,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,-0.000373662,-0.000259913,0.000125756,0.000348583,-9.51139e-05,6.85674e-05,-0.000299841,0,0,0,0,0,0,0,-0.50597,-10.1654,-0.81384,21.9635,1.32784,1.34695,-0.433767,-0.521594,-1.03675,-0.33086,3.43869,0.611977,-0.32044,-0.430782
2225929,1,-1.57033,-0.522836,0.000334485,-2.09689,-0.00054062,1.57126,0.786012,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,0.000957318,0.000383536,-0.00112259,0.000789201,-6.34093e-05,-0.000191647,-0.00189531,0,0,0,0,0,0,0,-0.557545,-10.1892,-0.762265,21.9397,1.32784,1.35336,-0.387991,-0.521445,-1.03509,-0.330557,3.43751,0.61194,-0.320571,-0.431009
2225930,1,-1.57034,-0.522838,0.000334643,-2.09689,-0.00054062,1.57126,0.786017,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,-1.1402e-05,-0.000301121,-0.000748392,0.00108295,-4.22728e-05,-0.000127765,0.000431878,0,0,0,0,0,0,0,-0.529774,-10.1654,-0.762265,21.9159,1.32784,1.35336,-0.433767,-0.520984,-1.03323,-0.329585,3.43585,0.611905,-0.320751,-0.431218
2225931,1,-1.57034,-0.522839,0.000336366,-2.0969,-0.00054001,1.57126,0.786015,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,-0.000564413,-0.000850361,5.78838e-05,-0.00159809,0.000175269,0.000152182,-0.0014075,0,0,0,0,0,0,0,-0.50597,-10.1377,-0.786069,22.0151,1.32234,1.34695,-0.387991,-0.520242,-1.03099,-0.328099,3.43413,0.611887,-0.32091,-0.43137
2225932,1,-1.57033,-0.522836,0.000338333,-2.09689,-0.00054062,1.57126,0.786018,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,0.000180536,0.000639518,0.000688203,-0.000415777,-8.66048e-05,0.000101455,0.000757086,0,0,0,0,0,0,0,-0.529774,-10.1892,-0.81384,21.9873,1.32784,1.34695,-0.433767,-0.519844,-1.02969,-0.327203,3.43366,0.611891,-0.320911,-0.431441
2225933,1,-1.57034,-0.522838,0.00033639,-2.09689,-0.00054001,1.57126,0.786019,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,-0.000436454,-0.000130466,-0.000190812,0.000836439,0.000145714,-0.000169722,0.000979442,0,0,0,0,0,0,0,-0.50597,-10.1654,-0.786069,21.9397,1.32234,1.35336,-0.446585,-0.520049,-1.02992,-0.327262,3.43414,0.611883,-0.320826,-0.431425
2225934,1,-1.57034,-0.522838,0.000334721,-2.09689,-0.000539399,1.57126,0.786021,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,0.000915456,-8.69776e-05,-0.00068402,8.14324e-07,0.000300593,0.00036157,0.00136504,0,0,0,0,0,0,0,-0.557545,-10.1654,-0.762265,21.9635,1.31685,1.34054,-0.465811,-0.520313,-1.03008,-0.327328,3.43418,0.611851,-0.320804,-0.431358
2225935,1,-1.57034,-0.522839,0.000338341,-2.09689,-0.00054001,1.57126,0.78602,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,-3.93097e-05,-0.000707599,0.000750413,0.00111417,-3.05506e-06,3.68749e-06,0.000672666,0,0,0,0,0,0,0,-0.529774,-10.1377,-0.81384,21.9159,1.32234,1.34695,-0.459402,-0.520749,-1.02898,-0.327497,3.43328,0.611778,-0.320876,-0.431298
2225936,1,-1.57033,-0.522838,0.000336392,-2.09689,-0.000541332,1.57126,0.78602,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,0.000623407,0.000177881,-0.000149339,-0.000370846,-0.000442846,-0.00047226,0.000685803,0,0,0,0,0,0,0,-0.557545,-10.1654,-0.786069,21.9635,1.33425,1.35977,-0.465811,-0.521705,-1.02706,-0.328357,3.43185,0.611658,-0.320997,-0.431291
2225937,1,-1.57033,-0.522834,0.000337881,-2.09689,-0.000539399,1.57126,0.786015,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,0.000415605,0.000675399,0.00110687,-0.000247231,0.000349029,0.000159878,-0.00123822,0,0,0,0,0,0,0,-0.557545,-10.1892,-0.837644,21.9635,1.31685,1.34695,-0.420034,-0.523191,-1.02661,-0.329951,3.43133,0.611529,-0.32103,-0.43136
2225938,1,-1.57034,-0.522837,0.000335682,-2.09689,-0.000539399,1.57126,0.786014,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,-0.00157897,-0.000106546,-0.000468515,-0.00016482,0.000232686,0.000106585,-0.0013002,0,0,0,0,0,0,0,-0.478199,-10.1654,-0.786069,21.9635,1.31685,1.34695,-0.407217,-0.524525,-1.0282,-0.331374,3.43202,0.611439,-0.320945,-0.431502
2225939,1,-1.57034,-0.522841,0.000336156,-2.09689,-0.000539399,1.57126,0.786015,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,-0.000403033,-0.00127746,-0.000312343,-0.00010988,0.000155124,7.1057e-05,-0.000629439,0,0,0,0,0,0,0,-0.50597,-10.1139,-0.786069,21.9635,1.31685,1.34695,-0.413626,-0.52454,-1.02906,-0.331014,3.43246,0.611408,-0.320863,-0.431678
2225940,1,-1.57033,-0.522837,0.000338263,-2.09689,-0.00054001,1.57126,0.786013,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,0.000937737,0.000354788,0.000441385,-0.000630065,-0.000100034,-0.000189988,-0.000894344,0,0,0,0,0,0,0,-0.557545,-10.1654,-0.81384,21.9873,1.32234,1.35336,-0.400808,-0.52405,-1.02843,-0.329936,3.43235,0.611379,-0.320807,-0.431827
2225941,1,-1.57034,-0.522836,0.000338315,-2.09689,-0.000541332,1.57126,0.786018,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,-2.44557e-05,0.000793338,0.000294257,-0.000420044,-0.000507499,0.000348059,0.000861833,0,0,0,0,0,0,0,-0.529774,-10.1892,-0.81384,21.9873,1.33425,1.34054,-0.440176,-0.52436,-1.02911,-0.329966,3.43305,0.611308,-0.32069,-0.431902
2225942,1,-1.57034,-0.522836,0.000338333,-2.09689,-0.00054062,1.57126,0.786018,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,-1.63038e-05,0.000528892,0.000196171,0.000833595,-0.000100974,-5.3193e-06,0.000811914,0,0,0,0,0,0,0,-0.529774,-10.1892,-0.81384,21.9397,1.32784,1.34695,-0.446585,-0.525052,-1.03177,-0.330559,3.43449,0.611221,-0.32055,-0.431901
2225943,1,-1.57034,-0.522836,0.000338339,-2.09689,-0.00054062,1.57126,0.786019,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,-0.000567681,0.000352594,0.000130781,-1.08209e-06,-6.73159e-05,-0.000240905,-0.000204709,0,0,0,0,0,0,0,-0.50597,-10.1892,-0.81384,21.9635,1.32784,1.35336,-0.426443,-0.525465,-1.03456,-0.330826,3.43552,0.611139,-0.320482,-0.431862
2225944,1,-1.57034,-0.522838,0.00033834,-2.09689,-0.00054062,1.57126,0.78602,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,-0.000378454,-0.000321749,8.71872e-05,0.0011129,-4.48772e-05,-0.000160603,0.000846871,0,0,0,0,0,0,0,-0.50597,-10.1654,-0.81384,21.9159,1.32784,1.35336,-0.452993,-0.525423,-1.03608,-0.330548,3.43561,0.611072,-0.320508,-0.431823
2225945,1,-1.57033,-0.522836,0.000340012,-2.0969,-0.00054001,1.57126,0.786018,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,0.000304509,0.000342313,0.000614937,-0.00157811,0.000173532,0.00013029,8.98631e-05,0,0,0,0,0,0,0,-0.529774,-10.1892,-0.837644,22.0151,1.32234,1.34695,-0.440176,-0.525343,-1.03658,-0.330331,3.43528,0.611014,-0.320552,-0.431796
2225946,1,-1.57034,-0.522836,0.000340012,-2.09689,-0.00054062,1.57126,0.786019,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,-0.000353806,0.000228208,0.000409958,-0.000402463,-8.77623e-05,8.686e-05,0.000534627,0,0,0,0,0,0,0,-0.50597,-10.1892,-0.837644,21.9873,1.32784,1.34695,-0.452993,-0.525659,-1.03786,-0.330805,3.43589,0.610972,-0.32048,-0.431793
2225947,1,-1.57033,-0.522838,0.000340012,-2.09689,-0.00054062,1.57126,0.78602,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,0.000320941,-0.000404673,0.000273305,-0.000268308,-5.85082e-05,5.79067e-05,0.000593777,0,0,0,0,0,0,0,-0.529774,-10.1654,-0.837644,21.9873,1.32784,1.34695,-0.459402,-0.526158,-1.03942,-0.331665,3.43699,0.610942,-0.32035,-0.43183
2225948,1,-1.57034,-0.522835,0.000338341,-2.09689,-0.00054062,1.57126,0.786019,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,-0.000342851,-0.000269782,0.00590396,-0.000178872,-3.90055e-05,-0.000198754,0.000158492,0,0,0,0,0,0,0,-0.50597,-10.1654,-0.81384,21.9873,1.32784,1.35336,-0.452993,-0.528151,-1.03955,-0.335056,3.43745,0.610836,-0.320281,-0.43191
2225949,1,-1.57033,-0.522837,0.000336393,-2.09689,-0.000541332,1.57126,0.786016,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,0.000328245,-0.000179855,0.00380957,-0.000119248,-0.000263363,-0.000132503,-0.000877683,0,0,0,0,0,0,0,-0.529774,-10.1654,-0.786069,21.9873,1.33425,1.35336,-0.426443,-0.533321,-1.03847,-0.343697,3.43739,0.610581,-0.320269,-0.432033
2225950,1,-1.57033,-0.522833,0.000338341,-2.09689,-0.00054062,1.57126,0.786013,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,0.000868444,0.000436909,0.00358174,-7.94988e-05,6.17839e-05,0.000149024,-0.00153456,0,0,0,0,0,0,0,-0.557545,-10.1892,-0.81384,21.9873,1.32784,1.34695,-0.400808,-0.540452,-1.03741,-0.355461,3.43728,0.610245,-0.320275,-0.432191
2225951,1,-1.57033,-0.522837,0.000341682,-2.0969,-0.00054001,1.57126,0.786016,-1.5708,-0.523599,3.85839e-08,-2.0944,1.07794e-07,1.5708,0.785398,0.000578962,-0.000265539,0.00379576,-0.000702613,0.00024464,9.93491e-05,-7.36026e-05,0,0,0,0,0,0,0,-0.557545,-10.1654,-0.861447,22.0151,1.32234,1.34695,-0.426443,-0.547822,-1.03704,-0.367395,3.43752,0.609917,-0.32026,-0.432349
