duration, success rate, q[0], q[1], q[2], q[3], q[4], q[5], q[6],q_d[0], q_d[1], q_d[2], q_d[3], q_d[4], q_d[5], q_d[6],dq[0], dq[1], dq[2], dq[3], dq[4], dq[5], dq[6],dq_d[0], dq_d[1], dq_d[2], dq_d[3], dq_d[4], dq_d[5], dq_d[6],tau_J[0], tau_J[1], tau_J[2], tau_J[3], tau_J[4], tau_J[5], tau_J[6],tau_ext_hat_filtered[0], tau_ext_hat_filtered[1], tau_ext_hat_filtered[2], tau_ext_hat_filtered[3], tau_ext_hat_filtered[4], tau_ext_hat_filtered[5], tau_ext_hat_filtered[6]
806559,0,-1.57061,-0.523274,0.000201236,-2.09518,-0.000290802,1.57037,0.785644,-1.5708,-0.523599,4.81062e-09,-2.0944,1.95346e-08,1.5708,0.785398,0.00137987,0.000892109,6.96513e-05,0.00191652,-0.000472115,-1.99527e-05,0.00087586,0,0,0,0,0,0,0,-0.529774,-10.0901,-1.09155,21.0431,1.45235,2.41537,-0.310171,-0.474333,-0.937309,-0.609126,2.57453,0.73025,0.743725,-0.286797
806560,1,-1.57061,-0.52328,0.000201236,-2.09519,-0.000288971,1.57037,0.785644,-1.5708,-0.523599,4.81062e-09,-2.0944,1.95346e-08,1.5708,0.785398,0.000363103,-0.0012613,4.64342e-05,7.12561e-05,0.000262448,0.000224057,0.000821265,0,0,0,0,0,0,0,-0.50597,-10.0107,-1.09155,21.0947,1.43587,2.40896,-0.31658,-0.474537,-0.937875,-0.609111,2.5742,0.730175,0.743643,-0.286851
806561,1,-1.57062,-0.523276,0.000202906,-2.09519,-0.000290191,1.57037,0.785639,-1.5708,-0.523599,4.81062e-09,-2.0944,1.95346e-08,1.5708,0.785398,-0.000407545,0.000365559,0.000587768,4.75041e-05,-0.000256806,-8.79875e-05,-0.00135136,0,0,0,0,0,0,0,-0.478199,-10.0623,-1.11535,21.0947,1.44686,2.41537,-0.26531,-0.475509,-0.936577,-0.610183,2.57289,0.730066,0.743487,-0.286935
806562,1,-1.57062,-0.523276,0.000201236,-2.09519,-0.000289581,1.57036,0.785634,-1.5708,-0.523599,4.81062e-09,-2.0944,1.95346e-08,1.5708,0.785398,-0.000828508,0.000243706,-0.000164967,3.16694e-05,1.35943e-05,-0.000329926,-0.00137563,0,0,0,0,0,0,0,-0.454395,-10.0623,-1.09155,21.0947,1.44136,2.42269,-0.252493,-0.47628,-0.935726,-0.611109,2.57207,0.729997,0.743398,-0.287054
806563,1,-1.57062,-0.523278,0.000197617,-2.09518,-0.000290191,1.57037,0.785639,-1.5708,-0.523599,4.81062e-09,-2.0944,1.95346e-08,1.5708,0.785398,4.47301e-06,-0.000394341,-0.0013164,0.000577925,-0.000208377,5.13169e-05,3.23521e-05,0,0,0,0,0,0,0,-0.478199,-10.0385,-1.03998,21.0709,1.44686,2.41537,-0.278127,-0.476117,-0.935625,-0.610733,2.57166,0.729986,0.743357,-0.287166
806564,1,-1.57062,-0.523278,0.000199287,-2.09519,-0.000290191,1.57037,0.785645,-1.5708,-0.523599,4.81062e-09,-2.0944,1.95346e-08,1.5708,0.785398,-0.00055383,-0.000262894,-0.00032079,-0.000171529,-0.00014941,3.42113e-05,0.00168308,0,0,0,0,0,0,0,-0.454395,-10.0385,-1.06378,21.0947,1.44686,2.41537,-0.322988,-0.475022,-0.934903,-0.60893,2.57094,0.730013,0.74331,-0.287232
806565,1,-1.57062,-0.523276,0.000202906,-2.09519,-0.000290191,1.57037,0.785643,-1.5708,-0.523599,4.81062e-09,-2.0944,1.95346e-08,1.5708,0.785398,0.000187592,0.000381549,0.000992566,0.000442459,-0.000107476,0.000260166,0.000647336,0,0,0,0,0,0,0,-0.478199,-10.0623,-1.11535,21.0709,1.44686,2.40896,-0.310171,-0.474177,-0.934159,-0.607518,2.57027,0.730028,0.743278,-0.287257
806566,1,-1.57061,-0.52328,0.000197157,-2.09518,-0.000290191,1.57037,0.785643,-1.5708,-0.523599,4.81062e-09,-2.0944,1.95346e-08,1.5708,0.785398,0.000774675,-0.00095206,-0.000544715,0.000294973,-7.75523e-05,-6.39146e-05,0.000194198,0,0,0,0,0,0,0,-0.50597,-10.0107,-1.06378,21.0709,1.44686,2.41537,-0.303762,-0.474448,-0.933379,-0.607761,2.56956,0.729992,0.743245,-0.287288
806567,1,-1.57062,-0.523276,0.000200066,-2.09519,-0.000292734,1.57036,0.785641,-1.5708,-0.523599,4.81062e-09,-2.0944,1.95346e-08,1.5708,0.785398,-0.000689975,0.000571719,0.000843282,-0.000916975,-0.000903838,-0.000313877,-0.000582611,0,0,0,0,0,0,0,-0.454395,-10.0623,-1.11535,21.1185,1.46974,2.42269,-0.284536,-0.475319,-0.932566,-0.608866,2.56902,0.729941,0.743241,-0.28736
806568,1,-1.57062,-0.523274,0.00019834,-2.09519,-0.000290191,1.57037,0.785645,-1.5708,-0.523599,4.81062e-09,-2.0944,1.95346e-08,1.5708,0.785398,9.68283e-05,0.00103076,-0.000644238,-0.00116813,0.000241832,0.000299375,0.00103575,0,0,0,0,0,0,0,-0.478199,-10.0901,-1.06378,21.1423,1.44686,2.40896,-0.322988,-0.476032,-0.934345,-0.60981,2.57024,0.729956,0.743409,-0.28747
