duration, success rate, q[0], q[1], q[2], q[3], q[4], q[5], q[6],q_d[0], q_d[1], q_d[2], q_d[3], q_d[4], q_d[5], q_d[6],dq[0], dq[1], dq[2], dq[3], dq[4], dq[5], dq[6],dq_d[0], dq_d[1], dq_d[2], dq_d[3], dq_d[4], dq_d[5], dq_d[6],tau_J[0], tau_J[1], tau_J[2], tau_J[3], tau_J[4], tau_J[5], tau_J[6],tau_ext_hat_filtered[0], tau_ext_hat_filtered[1], tau_ext_hat_filtered[2], tau_ext_hat_filtered[3], tau_ext_hat_filtered[4], tau_ext_hat_filtered[5], tau_ext_hat_filtered[6]
3115788,0,-1.5708,-0.522847,-0.000372293,-2.09594,-1.57061,1.5713,0.785668,-1.5708,-0.523599,-5.06004e-08,-2.09439,-1.5708,1.5708,0.785399,-0.0011539,0.00108797,0.000731701,0.00154297,5.64791e-05,-0.000312053,0.00106615,0,0,0,0,0,0,0,-0.0497324,-10.213,0.70563,20.9439,-0.848372,-0.379735,-0.181082,-0.0780647,-1.04747,0.570949,2.45409,-0.282892,-0.387721,-0.216731
3115789,1,-1.5708,-0.522849,-0.000374242,-2.09594,-1.57062,1.5713,0.785665,-1.5708,-0.523599,-5.06004e-08,-2.09439,-1.5708,1.5708,0.785399,-0.000769265,0.000168504,-0.000161813,0.00102865,-0.000165798,0.000266682,-0.000238666,0,0,0,0,0,0,0,-0.0497324,-10.1892,0.733401,20.9439,-0.842879,-0.392553,-0.155447,-0.0785298,-1.04744,0.570169,2.45376,-0.282882,-0.387763,-0.216743
3115790,1,-1.5708,-0.52285,-0.000377583,-2.09594,-1.57061,1.5713,0.785672,-1.5708,-0.523599,-5.06004e-08,-2.09439,-1.5708,1.5708,0.785399,-0.000512844,-0.000444476,-0.0012215,3.6151e-05,0.000533728,-5.95707e-05,0.00126504,0,0,0,0,0,0,0,-0.0497324,-10.1654,0.781009,20.9717,-0.860274,-0.386144,-0.193899,-0.0777789,-1.04711,0.571034,2.4528,-0.282814,-0.387623,-0.216698
3115791,1,-1.5708,-0.522852,-0.000375912,-2.09594,-1.57061,1.5713,0.785669,-1.5708,-0.523599,-5.06004e-08,-2.09439,-1.5708,1.5708,0.785399,0.00086453,-0.000945931,-0.000257521,2.41006e-05,-8.49907e-05,0.000197645,0.000368644,0,0,0,0,0,0,0,-0.101307,-10.1377,0.757205,20.9717,-0.848372,-0.392553,-0.181082,-0.0762965,-1.04553,0.57302,2.45152,-0.28272,-0.387355,-0.216629
3115792,1,-1.5708,-0.522849,-0.000375912,-2.09594,-1.57061,1.5713,0.78567,-1.5708,-0.523599,-5.06004e-08,-2.09439,-1.5708,1.5708,0.785399,1.95415e-05,0.000575805,-0.000171681,1.60671e-05,0.000180698,-0.000342954,8.40377e-06,0,0,0,0,0,0,0,-0.0775034,-10.1892,0.757205,20.9717,-0.85478,-0.379735,-0.174673,-0.0752436,-1.04362,0.574502,2.45044,-0.28266,-0.387148,-0.21657
3115793,1,-1.5708,-0.522849,-0.000375912,-2.09595,-1.57061,1.5713,0.785673,-1.5708,-0.523599,-5.06004e-08,-2.09439,-1.5708,1.5708,0.785399,1.30276e-05,0.00038387,-0.000114454,-0.000546101,0.000323916,8.72264e-06,0.00048032,0,0,0,0,0,0,0,-0.0775034,-10.1892,0.757205,20.9955,-0.860274,-0.386144,-0.18749,-0.0747901,-1.0436,0.575209,2.45047,-0.282676,-0.387052,-0.216536
3115794,1,-1.5708,-0.522849,-0.000375912,-2.09595,-1.57062,1.57129,0.78567,-1.5708,-0.523599,-5.06004e-08,-2.09439,-1.5708,1.5708,0.785399,8.6851e-06,0.000255913,-7.63025e-05,-0.000920879,-0.000428316,-0.000468903,-0.000629222,0,0,0,0,0,0,0,-0.0775034,-10.1892,0.757205,21.0193,-0.842879,-0.373326,-0.161856,-0.074588,-1.04585,0.575619,2.45193,-0.282774,-0.387011,-0.216529
3115795,1,-1.5708,-0.52285,-0.000374242,-2.09595,-1.57062,1.5713,0.785663,-1.5708,-0.523599,-5.06004e-08,-2.09439,-1.5708,1.5708,0.785399,0.000562602,-0.000386203,0.000505944,-0.000613919,-0.000488994,0.000399475,-0.00187754,0,0,0,0,0,0,0,-0.101307,-10.1654,0.733401,21.0193,-0.837385,-0.392553,-0.122488,-0.0748534,-1.0487,0.575385,2.45406,-0.282923,-0.387033,-0.216549
3115796,1,-1.5708,-0.522848,-0.000374242,-2.09595,-1.57061,1.5713,0.785668,-1.5708,-0.523599,-5.06004e-08,-2.09439,-1.5708,1.5708,0.785399,-0.000181744,-0.000257469,0.000337296,0.00649846,-0.000325996,2.89577e-05,-3.09925e-05,0,0,0,0,0,0,0,-0.0775034,-10.1654,0.733401,20.9955,-0.837385,-0.386144,-0.155447,-0.0757302,-1.04837,0.574182,2.45355,-0.28298,-0.387111,-0.216576
3115797,1,-1.5708,-0.52285,-0.000374242,-2.09595,-1.57061,1.5713,0.785664,-1.5708,-0.523599,-5.06004e-08,-2.09439,-1.5708,1.5708,0.785399,0.000435649,-0.000171646,0.000224864,0.00430474,0.000426929,0.000256664,-0.000766647,0,0,0,0,0,0,0,-0.101307,-10.1654,0.733401,21.0193,-0.85478,-0.392553,-0.135305,-0.0768503,-1.04212,0.572465,2.44745,-0.282799,-0.387177,-0.216578
3115798,1,-1.5708,-0.522848,-0.000372753,-2.09595,-1.57062,1.5713,0.785671,-1.5708,-0.523599,-5.06004e-08,-2.09439,-1.5708,1.5708,0.785399,-0.0014728,0.000442381,0.00135634,0.00270995,-0.000563091,-6.62496e-05,0.00118432,0,0,0,0,0,0,0,-0.0259286,-10.1892,0.681826,21.0431,-0.831892,-0.386144,-0.181082,-0.0779326,-1.03335,0.570634,2.43867,-0.28249,-0.387225,-0.21652
