duration, success rate, q[0], q[1], q[2], q[3], q[4], q[5], q[6],q_d[0], q_d[1], q_d[2], q_d[3], q_d[4], q_d[5], q_d[6],dq[0], dq[1], dq[2], dq[3], dq[4], dq[5], dq[6],dq_d[0], dq_d[1], dq_d[2], dq_d[3], dq_d[4], dq_d[5], dq_d[6],tau_J[0], tau_J[1], tau_J[2], tau_J[3], tau_J[4], tau_J[5], tau_J[6],tau_ext_hat_filtered[0], tau_ext_hat_filtered[1], tau_ext_hat_filtered[2], tau_ext_hat_filtered[3], tau_ext_hat_filtered[4], tau_ext_hat_filtered[5], tau_ext_hat_filtered[6]
5320591,0,-1.57035,-0.52283,0.000105558,-2.09585,1.57076,1.57168,0.785036,-1.5708,-0.523599,6.45343e-08,-2.0944,1.5708,1.5708,0.785397,-0.000333593,-0.000110601,-0.000499806,-0.000310583,3.49275e-05,3.60918e-05,0.000300439,0,0,0,0,0,0,0,-0.50597,-10.1654,-0.456784,20.8448,0.762956,-0.656224,0.110056,-0.503094,-1.04077,-0.0706326,2.31497,0.202368,-0.650919,0.166798
5320592,1,-1.57035,-0.522829,0.000107507,-2.09585,1.57076,1.57168,0.785037,-1.5708,-0.523599,6.45343e-08,-2.0944,1.5708,1.5708,0.785397,-0.000872009,0.000483078,0.00031641,-0.000856669,2.3285e-05,-0.000213298,-0.000511784,0,0,0,0,0,0,0,-0.478199,-10.1892,-0.484555,20.8725,0.762956,-0.649816,0.129282,-0.504305,-1.04095,-0.0720984,2.3151,0.202403,-0.650814,0.166845
5320593,1,-1.57035,-0.522827,0.000103888,-2.09585,1.57076,1.57168,0.785035,-1.5708,-0.523599,6.45343e-08,-2.0944,1.5708,1.5708,0.785397,6.8274e-05,0.000322052,-0.000995486,-0.000571113,1.55233e-05,-0.000379557,-0.00034119,0,0,0,0,0,0,0,-0.50597,-10.1892,-0.432981,20.8725,0.762956,-0.643407,0.129282,-0.504471,-1.04343,-0.0720725,2.31674,0.202447,-0.650886,0.166861
5320594,1,-1.57035,-0.522828,0.000103888,-2.09585,1.57076,1.57168,0.785037,-1.5708,-0.523599,6.45343e-08,-2.0944,1.5708,1.5708,0.785397,4.5516e-05,-0.000342111,-0.000663657,0.000825684,-0.000600003,-1.56794e-05,0.000721976,0,0,0,0,0,0,0,-0.50597,-10.1654,-0.432981,20.821,0.779436,-0.649816,0.103647,-0.503927,-1.04619,-0.0709069,2.31849,0.202452,-0.651055,0.166867
5320595,1,-1.57035,-0.522828,0.000107507,-2.09585,1.57076,1.57168,0.785035,-1.5708,-0.523599,6.45343e-08,-2.0944,1.5708,1.5708,0.785397,-0.000619269,0.000328738,0.000763988,0.000550456,0.0004138,-1.04529e-05,-0.000230759,0,0,0,0,0,0,0,-0.478199,-10.1892,-0.484555,20.821,0.757463,-0.649816,0.122873,-0.50329,-1.04727,-0.0695637,2.31893,0.202399,-0.651206,0.166876
5320596,1,-1.57034,-0.522829,0.000107507,-2.09586,1.57076,1.57168,0.785037,-1.5708,-0.523599,6.45343e-08,-2.0944,1.5708,1.5708,0.785397,0.000793579,0.000219159,0.000509325,-0.00139627,-0.000131034,0.00023039,0.000795596,0,0,0,0,0,0,0,-0.529774,-10.1892,-0.484555,20.8963,0.76845,-0.656224,0.0972387,-0.503457,-1.04817,-0.0695501,2.31916,0.202381,-0.651217,0.166875
5320597,1,-1.57035,-0.522831,0.000105558,-2.09585,1.57076,1.57168,0.785036,-1.5708,-0.523599,6.45343e-08,-2.0944,1.5708,1.5708,0.785397,-2.77593e-05,-0.000410706,-0.000310064,0.000275581,-0.000290807,-0.000321124,-0.00116502,0,0,0,0,0,0,0,-0.50597,-10.1654,-0.456784,20.8448,0.773943,-0.643407,0.143015,-0.504377,-1.04963,-0.0707183,2.32005,0.202422,-0.651104,0.166853
5320598,1,-1.57035,-0.522829,0.000107507,-2.09585,1.57076,1.57168,0.785031,-1.5708,-0.523599,6.45343e-08,-2.0944,1.5708,1.5708,0.785397,-1.85062e-05,0.000283008,0.000442905,0.000740533,0.00021303,0.000260635,-0.00172612,0,0,0,0,0,0,0,-0.50597,-10.1892,-0.484555,20.821,0.762956,-0.656224,0.16865,-0.505301,-1.0501,-0.0718759,2.32035,0.202449,-0.650969,0.166815
5320599,1,-1.57035,-0.522831,0.000109178,-2.09585,1.57076,1.57168,0.785038,-1.5708,-0.523599,6.45343e-08,-2.0944,1.5708,1.5708,0.785397,-1.23375e-05,-0.00036814,0.000852082,0.000493688,-0.000264881,0.000411116,0.00149411,0,0,0,0,0,0,0,-0.50597,-10.1654,-0.508359,20.821,0.773943,-0.662633,0.0972387,-0.506278,-1.04925,-0.0731867,2.31954,0.202449,-0.650811,0.166805
5320600,1,-1.57035,-0.522831,0.000107507,-2.09585,1.57076,1.57168,0.785032,-1.5708,-0.523599,6.45343e-08,-2.0944,1.5708,1.5708,0.785397,-0.00121465,-0.000245427,1.12426e-05,-0.00199092,0.000230314,3.67181e-05,-0.000699347,0,0,0,0,0,0,0,-0.454395,-10.1654,-0.484555,20.9201,0.762956,-0.656224,0.143015,-0.507132,-1.04823,-0.0745083,2.31883,0.202466,-0.65067,0.166846
