duration, success rate, q[0], q[1], q[2], q[3], q[4], q[5], q[6],q_d[0], q_d[1], q_d[2], q_d[3], q_d[4], q_d[5], q_d[6],dq[0], dq[1], dq[2], dq[3], dq[4], dq[5], dq[6],dq_d[0], dq_d[1], dq_d[2], dq_d[3], dq_d[4], dq_d[5], dq_d[6],tau_J[0], tau_J[1], tau_J[2], tau_J[3], tau_J[4], tau_J[5], tau_J[6],tau_ext_hat_filtered[0], tau_ext_hat_filtered[1], tau_ext_hat_filtered[2], tau_ext_hat_filtered[3], tau_ext_hat_filtered[4], tau_ext_hat_filtered[5], tau_ext_hat_filtered[6]
897319,0,-1.57032,-0.52286,0.000446505,-2.09591,-0.00147542,1.5697,0.785375,-1.5708,-0.523599,2.76071e-07,-2.0944,-1.13053e-06,1.5708,0.785398,-8.74659e-05,0.000241136,-0.000402979,0.00616331,-7.64733e-05,0.000136276,0.0012491,0,0,0,0,0,0,0,-0.529774,-10.1654,-0.913022,20.9439,1.85976,2.51882,0.0780126,-0.535328,-1.02092,-0.429461,2.39443,1.14121,0.850814,0.101945
897320,1,-1.57031,-0.52286,0.000443412,-2.09591,-0.00147386,1.5697,0.785375,-1.5708,-0.523599,2.76071e-07,-2.0944,-1.13053e-06,1.5708,0.785398,0.00114812,0.000160757,-0.000825464,0.0039885,-0.000254433,-0.000146508,0.000832734,0,0,0,0,0,0,0,-0.581349,-10.1654,-0.889218,20.9717,1.86525,2.52523,0.0780126,-0.535766,-1.01555,-0.430268,2.38854,1.14103,0.850084,0.101877
897321,1,-1.57032,-0.52286,0.000450358,-2.0959,-0.00147192,1.5697,0.785373,-1.5708,-0.523599,2.76071e-07,-2.0944,-1.13053e-06,1.5708,0.785398,-0.000441016,0.000107171,0.00121293,0.00426236,0.000237279,-9.76722e-05,-0.000156921,0,0,0,0,0,0,0,-0.529774,-10.1654,-0.964597,20.9201,1.85426,2.52523,0.0972387,-0.536074,-1.00777,-0.430756,2.38012,1.1408,0.849091,0.101815
897322,1,-1.57031,-0.522862,0.000447109,-2.09591,-0.0014761,1.5697,0.785372,-1.5708,-0.523599,2.76071e-07,-2.0944,-1.13053e-06,1.5708,0.785398,0.000912415,-0.000578166,0.000251807,0.00193285,-0.000248715,0.000172244,-0.000579332,0,0,0,0,0,0,0,-0.581349,-10.1377,-0.940793,20.9717,1.86525,2.51882,0.110056,-0.53695,-0.999879,-0.432128,2.37203,1.14058,0.848161,0.101734
897323,1,-1.57032,-0.52286,0.000444634,-2.0959,-0.00147586,1.5697,0.78537,-1.5708,-0.523599,2.76071e-07,-2.0944,-1.13053e-06,1.5708,0.785398,-0.00115496,0.00026417,-0.000481743,0.00271827,0.000241091,0.000114829,-0.000860939,0,0,0,0,0,0,0,-0.50597,-10.1654,-0.913022,20.9201,1.85426,2.51882,0.122873,-0.537726,-0.993261,-0.433419,2.36576,1.14043,0.847456,0.101638
897324,1,-1.57032,-0.522864,0.000442788,-2.09591,-0.00147558,1.5697,0.785368,-1.5708,-0.523599,2.76071e-07,-2.0944,-1.13053e-06,1.5708,0.785398,0.000436452,-0.00103031,-0.000877974,0.00142282,0.000364178,-0.000398165,-9.92414e-05,0,0,0,0,0,0,0,-0.557545,-10.1139,-0.889218,20.9439,1.84877,2.53164,0.110056,-0.537361,-0.988353,-0.433037,2.36162,1.14041,0.847006,0.101548
897325,1,-1.57032,-0.52286,0.000446349,-2.0959,-0.00147691,1.5697,0.785366,-1.5708,-0.523599,2.76071e-07,-2.0944,-1.13053e-06,1.5708,0.785398,-0.000358646,0.000519551,0.00062111,0.00163095,-0.000164116,0.000446634,-0.000540879,0,0,0,0,0,0,0,-0.529774,-10.1654,-0.940793,20.9201,1.85976,2.51242,0.122873,-0.536469,-0.985151,-0.431856,2.3595,1.14045,0.846796,0.101493
897326,1,-1.57032,-0.522862,0.00044271,-2.0959,-0.00147634,1.5697,0.785374,-1.5708,-0.523599,2.76071e-07,-2.0944,-1.13053e-06,1.5708,0.785398,-0.000239097,-0.000303247,-0.000792353,0.0011815,9.404e-05,6.03967e-05,0.00153829,0,0,0,0,0,0,0,-0.529774,-10.1377,-0.889218,20.9201,1.85426,2.51882,0.071604,-0.535696,-0.9843,-0.430868,2.35944,1.14054,0.846803,0.10149
897327,1,-1.57031,-0.522858,0.000440755,-2.09591,-0.00147316,1.5697,0.785375,-1.5708,-0.523599,2.76071e-07,-2.0944,-1.13053e-06,1.5708,0.785398,0.00104703,0.00100426,-0.00117785,-0.000348117,6.26933e-05,-0.000197094,0.000788165,0,0,0,0,0,0,0,-0.581349,-10.1892,-0.861447,20.9717,1.85426,2.52523,0.0780126,-0.53473,-0.986497,-0.429489,2.36171,1.14067,0.847043,0.101523
897328,1,-1.57032,-0.522862,0.000444832,-2.09591,-0.00147331,1.5697,0.785371,-1.5708,-0.523599,2.76071e-07,-2.0944,-1.13053e-06,1.5708,0.785398,-0.000508407,-0.000536918,-0.000135619,-0.000179094,-0.000365105,-0.000131396,-0.00089871,0,0,0,0,0,0,0,-0.529774,-10.1377,-0.889218,20.9717,1.86525,2.52523,0.116465,-0.533686,-0.99157,-0.427784,2.36639,1.14086,0.847535,0.101548
897329,1,-1.57032,-0.522858,0.000447031,-2.09591,-0.00147174,1.5697,0.785369,-1.5708,-0.523599,2.76071e-07,-2.0944,-1.13053e-06,1.5708,0.785398,-0.00089575,0.00084848,0.00111601,0.000569956,0.000163497,-8.75975e-05,-0.00131122,0,0,0,0,0,0,0,-0.50597,-10.1892,-0.940793,20.9439,1.85426,2.52523,0.135691,-0.533025,-0.997768,-0.426694,2.3722,1.14105,0.84815,0.101547
897330,1,-1.57032,-0.52286,0.000442938,-2.09591,-0.00147543,1.5697,0.785367,-1.5708,-0.523599,2.76071e-07,-2.0944,-1.13053e-06,1.5708,0.785398,-4.03549e-05,8.84161e-06,-0.000462417,-0.000239839,-9.44523e-05,-5.83984e-05,-0.000399427,0,0,0,0,0,0,0,-0.529774,-10.1654,-0.889218,20.9717,1.85976,2.52523,0.122873,-0.532837,-1.0042,-0.426479,2.37814,1.14123,0.848777,0.101549
897331,1,-1.57032,-0.52286,0.000446581,-2.09591,-0.00147523,1.5697,0.78537,-1.5708,-0.523599,2.76071e-07,-2.0944,-1.13053e-06,1.5708,0.785398,0.000622711,5.89441e-06,0.000248534,-0.000694352,0.000343933,0.000435786,-2.89256e-05,0,0,0,0,0,0,0,-0.557545,-10.1654,-0.913022,20.9955,1.84877,2.51242,0.116465,-0.533031,-1.01056,-0.426801,2.38414,1.14139,0.849413,0.101597
897332,1,-1.57032,-0.522862,0.000445108,-2.0959,-0.0014736,1.5697,0.785374,-1.5708,-0.523599,2.76071e-07,-2.0944,-1.13053e-06,1.5708,0.785398,0.00041514,-0.000645684,0.000165689,0.00187391,-0.000177612,5.31648e-05,0.00116751,0,0,0,0,0,0,0,-0.557545,-10.1377,-0.913022,20.8963,1.85976,2.51882,0.0844213,-0.533812,-1.01503,-0.427849,2.38904,1.14149,0.849943,0.101704
897333,1,-1.57032,-0.522864,0.000442946,-2.09591,-0.00147524,1.5697,0.78537,-1.5708,-0.523599,2.76071e-07,-2.0944,-1.13053e-06,1.5708,0.785398,-0.000372854,-0.000987268,-0.000446352,-0.000501389,8.50422e-05,-0.000201916,0.000303623,0,0,0,0,0,0,0,-0.529774,-10.1139,-0.889218,20.9717,1.85426,2.52523,0.0972387,-0.534745,-1.01622,-0.42904,2.39177,1.14153,0.850259,0.101844
897334,1,-1.57032,-0.52286,0.000444453,-2.09591,-0.00147218,1.5697,0.785372,-1.5708,-0.523599,2.76071e-07,-2.0944,-1.13053e-06,1.5708,0.785398,-0.000248569,0.000548247,0.000259244,0.000324784,0.000260145,-0.00013461,0.00115185,0,0,0,0,0,0,0,-0.529774,-10.1654,-0.913022,20.9439,1.84877,2.52523,0.071604,-0.535172,-1.01613,-0.429495,2.39369,1.14157,0.850498,0.10198
897335,1,-1.57032,-0.522862,0.000442728,-2.0959,-0.00147578,1.5697,0.785375,-1.5708,-0.523599,2.76071e-07,-2.0944,-1.13053e-06,1.5708,0.785398,-0.000722525,-0.000284116,-0.000383983,0.00133722,-0.000233471,-0.000564458,0.00100526,0,0,0,0,0,0,0,-0.50597,-10.1377,-0.889218,20.8963,1.85976,2.53805,0.0651953,-0.535091,-1.01667,-0.429267,2.3956,1.14161,0.850718,0.102079
897336,1,-1.57032,-0.522862,0.00044438,-2.0959,-0.00147338,1.5697,0.785367,-1.5708,-0.523599,2.76071e-07,-2.0944,-1.13053e-06,1.5708,0.785398,-0.000481683,-0.000189411,0.000300823,0.000896784,-0.000155647,0.000335771,-0.00221204,0,0,0,0,0,0,0,-0.50597,-10.1377,-0.913022,20.8963,1.85976,2.51882,0.143015,-0.534605,-1.01672,-0.428541,2.39656,1.14165,0.850837,0.102107
897337,1,-1.57032,-0.522862,0.000446323,-2.0959,-0.00147135,1.5697,0.78537,-1.5708,-0.523599,2.76071e-07,-2.0944,-1.13053e-06,1.5708,0.785398,0.00023569,-0.000126274,0.000850163,4.50224e-05,0.000303136,-1.35114e-05,-0.00072871,0,0,0,0,0,0,0,-0.529774,-10.1377,-0.940793,20.9201,1.84877,2.52523,0.122873,-0.534427,-1.01627,-0.428379,2.39693,1.14166,0.850913,0.102071
897338,1,-1.57032,-0.52286,0.000444372,-2.09591,-0.00147231,1.5697,0.785368,-1.5708,-0.523599,2.76071e-07,-2.0944,-1.13053e-06,1.5708,0.785398,0.000157127,0.000565431,-8.28387e-05,-0.00117343,-0.00020481,0.00046571,-0.000248448,0,0,0,0,0,0,0,-0.529774,-10.1654,-0.913022,20.9717,1.85976,2.51242,0.116465,-0.535003,-1.01729,-0.429389,2.3983,1.14165,0.851103,0.102037
897339,1,-1.57032,-0.522858,0.000444371,-2.09591,-0.001471,1.5697,0.785368,-1.5708,-0.523599,2.76071e-07,-2.0944,-1.13053e-06,1.5708,0.785398,0.000104751,0.000933766,-5.52258e-05,-0.000130433,0.000270361,7.31146e-05,-0.00064035,0,0,0,0,0,0,0,-0.529774,-10.1892,-0.913022,20.9439,1.84877,2.51882,0.129282,-0.535678,-1.02113,-0.430547,2.40143,1.14167,0.85146,0.102047
897340,1,-1.57032,-0.52286,0.000444831,-2.0959,-0.00147538,1.5697,0.785372,-1.5708,-0.523599,2.76071e-07,-2.0944,-1.13053e-06,1.5708,0.785398,6.9834e-05,6.56989e-05,-0.000593629,0.00102835,-0.00022666,4.87431e-05,0.000522536,0,0,0,0,0,0,0,-0.529774,-10.1654,-0.889218,20.8963,1.85976,2.51882,0.103647,-0.535897,-1.02607,-0.431005,2.40484,1.14171,0.851818,0.10211
897341,1,-1.57032,-0.52286,0.000439792,-2.0959,-0.00147324,1.5697,0.785375,-1.5708,-0.523599,2.76071e-07,-2.0944,-1.13053e-06,1.5708,0.785398,4.6556e-05,4.37993e-05,-0.00160218,0.000686823,-0.000151107,-0.000204864,0.00129779,0,0,0,0,0,0,0,-0.529774,-10.1654,-0.837644,20.8963,1.85976,2.52523,0.0780126,-0.535231,-1.02931,-0.430064,2.40672,1.14175,0.852012,0.102218
897342,1,-1.57032,-0.522862,0.000445068,-2.09591,-0.00147253,1.5697,0.785373,-1.5708,-0.523599,2.76071e-07,-2.0944,-1.13053e-06,1.5708,0.785398,3.10373e-05,-0.000620414,0.000138307,-0.000654798,-0.000100738,-0.000136576,0.00133991,0,0,0,0,0,0,0,-0.529774,-10.1377,-0.889218,20.9439,1.85976,2.52523,0.0651953,-0.533872,-1.03052,-0.427996,2.40739,1.14179,0.852103,0.102341
897343,1,-1.57032,-0.52286,0.000447109,-2.09591,-0.00147488,1.5697,0.785374,-1.5708,-0.523599,2.76071e-07,-2.0944,-1.13053e-06,1.5708,0.785398,-0.00053612,0.000236004,0.00129863,-0.000435824,0.000136292,-0.000328409,0.000418558,0,0,0,0,0,0,0,-0.50597,-10.1654,-0.940793,20.9439,1.85426,2.53164,0.0780126,-0.5331,-1.03103,-0.426872,2.40808,1.14182,0.85223,0.102435
