duration, success rate, q[0], q[1], q[2], q[3], q[4], q[5], q[6],q_d[0], q_d[1], q_d[2], q_d[3], q_d[4], q_d[5], q_d[6],dq[0], dq[1], dq[2], dq[3], dq[4], dq[5], dq[6],dq_d[0], dq_d[1], dq_d[2], dq_d[3], dq_d[4], dq_d[5], dq_d[6],tau_J[0], tau_J[1], tau_J[2], tau_J[3], tau_J[4], tau_J[5], tau_J[6],tau_ext_hat_filtered[0], tau_ext_hat_filtered[1], tau_ext_hat_filtered[2], tau_ext_hat_filtered[3], tau_ext_hat_filtered[4], tau_ext_hat_filtered[5], tau_ext_hat_filtered[6]
5623786,0,-1.57063,-0.522853,-2.31383e-05,-2.09654,-0.000225431,1.57132,0.785162,-1.5708,-0.523598,-1.78584e-08,-2.0944,2.6929e-08,1.5708,0.785398,0.000407003,0.00018733,0.000102478,-7.62426e-05,-0.000346299,-0.000355272,-0.000448246,0,0,0,0,0,0,0,-0.176685,-10.1654,-0.532163,21.5152,1.07973,1.28836,0.0972387,-0.148716,-1.03944,-0.0512708,2.97876,0.357614,-0.391268,0.0805827
5623787,0,-1.57063,-0.52285,-2.32963e-05,-2.09655,-0.000227304,1.57132,0.785162,-1.5708,-0.523598,-1.78584e-08,-2.0944,2.6929e-08,1.5708,0.785398,-0.00093509,0.00123851,6.83185e-05,-0.000700442,0.000209943,0.000475229,0.000887964,0,0,0,0,0,0,0,-0.125111,-10.213,-0.532163,21.543,1.06783,1.26913,0.0651953,-0.150246,-1.03876,-0.0533084,2.97855,0.357484,-0.39131,0.0806977
5623788,0,-1.57063,-0.522853,-2.50194e-05,-2.09655,-0.000225784,1.57132,0.785162,-1.5708,-0.523598,-1.78584e-08,-2.0944,2.6929e-08,1.5708,0.785398,0.000583032,-0.00028795,-0.000511266,-0.000466962,-6.34883e-05,7.94602e-05,-0.000120101,0,0,0,0,0,0,0,-0.176685,-10.1654,-0.508359,21.543,1.07332,1.27554,0.0844213,-0.150838,-1.04103,-0.0539955,2.97994,0.357438,-0.391213,0.0808156
5623789,0,-1.57063,-0.522852,-2.33665e-05,-2.09654,-0.000225786,1.57132,0.785164,-1.5708,-0.523598,-1.78584e-08,-2.0944,2.6929e-08,1.5708,0.785398,-0.000168124,0.000364845,0.000215968,0.000338306,-0.000279684,-0.000184385,0.000157292,0,0,0,0,0,0,0,-0.152882,-10.1892,-0.532163,21.5152,1.07973,1.28195,0.0780126,-0.150966,-1.04357,-0.0539521,2.98151,0.357424,-0.391103,0.0809209
5623790,0,-1.57063,-0.52285,-2.29123e-05,-2.09654,-0.000224837,1.57132,0.785166,-1.5708,-0.523598,-1.78584e-08,-2.0944,2.6929e-08,1.5708,0.785398,-0.000112082,0.000800042,-0.000412833,0.000782349,5.09026e-05,0.000114435,0.000816938,0,0,0,0,0,0,0,-0.152882,-10.213,-0.508359,21.4914,1.07332,1.27554,0.0587866,-0.15092,-1.04552,-0.0536122,2.98242,0.35741,-0.391071,0.0810065
5623791,0,-1.57063,-0.522858,-2.43346e-05,-2.09654,-0.000224758,1.57132,0.785156,-1.5708,-0.523598,-1.78584e-08,-2.0944,2.6929e-08,1.5708,0.785398,-7.47216e-05,-0.00122988,-0.000275222,-3.52457e-05,3.39351e-05,7.62902e-05,-0.00182896,0,0,0,0,0,0,0,-0.152882,-10.1377,-0.508359,21.5152,1.07332,1.27554,0.122873,-0.150554,-1.04637,-0.0527875,2.98244,0.357403,-0.391131,0.081062
5623792,0,-1.57063,-0.522854,-2.11894e-05,-2.09654,-0.000224732,1.57132,0.785166,-1.5708,-0.523598,-1.78584e-08,-2.0944,2.6929e-08,1.5708,0.785398,-0.000699428,-0.000170304,0.00102294,-2.34971e-05,2.26234e-05,-0.000186499,0.00139164,0,0,0,0,0,0,0,-0.125111,-10.1654,-0.559934,21.5152,1.07332,1.28195,0.0523779,-0.150213,-1.04501,-0.0520629,2.98151,0.357394,-0.391249,0.0810941
5623793,0,-1.57063,-0.522856,-2.66372e-05,-2.09655,-0.000223503,1.57132,0.785162,-1.5708,-0.523598,-1.78584e-08,-2.0944,2.6929e-08,1.5708,0.785398,0.000183328,-0.00076315,-0.00108127,-0.00122209,0.000421983,0.000113026,-0.000733753,0,0,0,0,0,0,0,-0.152882,-10.1377,-0.484555,21.5668,1.06233,1.27554,0.0972387,-0.15001,-1.04277,-0.0516459,2.98063,0.357391,-0.391329,0.0811248
5623794,0,-1.57063,-0.522854,-2.3349e-05,-2.09654,-0.000226696,1.57132,0.785164,-1.5708,-0.523598,-1.78584e-08,-2.0944,2.6929e-08,1.5708,0.785398,0.000122219,0.000140847,0.000392774,0.000948511,0.000281322,7.53509e-05,0.000222908,0,0,0,0,0,0,0,-0.152882,-10.1654,-0.532163,21.4914,1.06233,1.27554,0.0780126,-0.149731,-1.04082,-0.0510878,2.98016,0.357397,-0.391361,0.0811516
5623795,0,-1.57063,-0.522852,-2.33665e-05,-2.09654,-0.000227107,1.57132,0.785166,-1.5708,-0.523598,-1.78584e-08,-2.0944,2.6929e-08,1.5708,0.785398,-0.000568135,0.00065071,0.000261849,0.000632341,-0.000660162,0.000287593,0.000623323,0,0,0,0,0,0,0,-0.125111,-10.1892,-0.532163,21.4914,1.08522,1.26913,0.0651953,-0.149616,-1.03951,-0.0507761,2.97959,0.357375,-0.391438,0.0811765
