duration, success rate, q[0], q[1], q[2], q[3], q[4], q[5], q[6],q_d[0], q_d[1], q_d[2], q_d[3], q_d[4], q_d[5], q_d[6],dq[0], dq[1], dq[2], dq[3], dq[4], dq[5], dq[6],dq_d[0], dq_d[1], dq_d[2], dq_d[3], dq_d[4], dq_d[5], dq_d[6],tau_J[0], tau_J[1], tau_J[2], tau_J[3], tau_J[4], tau_J[5], tau_J[6],tau_ext_hat_filtered[0], tau_ext_hat_filtered[1], tau_ext_hat_filtered[2], tau_ext_hat_filtered[3], tau_ext_hat_filtered[4], tau_ext_hat_filtered[5], tau_ext_hat_filtered[6]
1922394,0,-1.57035,-0.522836,-0.000203755,-2.09713,-0.00149613,1.5713,0.785933,-1.5708,-0.523599,-3.97414e-08,-2.0944,-1.06498e-07,1.5708,0.785398,0.000863294,0.00021087,0.000527494,0.000842278,-1.15398e-05,-6.72098e-05,0.000325096,0,0,0,0,0,0,0,-0.529774,-10.1892,-0.329831,22.2889,1.85976,1.32131,-0.394399,-0.504985,-1.05689,0.170509,3.78881,1.14627,-0.350913,-0.368219
1922395,1,-1.57036,-0.522836,-0.000205426,-2.09713,-0.00149416,1.5713,0.785929,-1.5708,-0.523599,-3.97414e-08,-2.0944,-1.06498e-07,1.5708,0.785398,-0.000630896,0.00014058,-0.000205149,-0.000552105,-0.000414594,-0.000282165,-0.000732705,0,0,0,0,0,0,0,-0.478199,-10.1892,-0.306028,22.3365,1.87074,1.32772,-0.368765,-0.50507,-1.05604,0.170181,3.78807,1.14625,-0.350962,-0.368435
1922396,1,-1.57035,-0.522836,-0.000205426,-2.09713,-0.0014931,1.5713,0.785932,-1.5708,-0.523599,-3.97414e-08,-2.0944,-1.06498e-07,1.5708,0.785398,0.000785828,9.372e-05,-0.000136766,-0.00036807,-0.000276396,0.000286608,-0.000251111,0,0,0,0,0,0,0,-0.529774,-10.1892,-0.306028,22.3365,1.87074,1.31491,-0.375173,-0.505161,-1.05645,0.169824,3.78811,1.14624,-0.350934,-0.368699
1922397,1,-1.57036,-0.522839,-0.000205426,-2.09713,-0.00149411,1.5713,0.785928,-1.5708,-0.523599,-3.97414e-08,-2.0944,-1.06498e-07,1.5708,0.785398,-0.00068254,-0.00114395,-9.11774e-05,-0.000802192,0.000426087,-4.62872e-05,-0.000879484,0,0,0,0,0,0,0,-0.478199,-10.1377,-0.306028,22.3603,1.85426,1.32131,-0.355947,-0.505081,-1.05693,0.169712,3.78858,1.14626,-0.350841,-0.368986
1922398,1,-1.57035,-0.522836,-0.000209045,-2.09713,-0.00149445,1.5713,0.785924,-1.5708,-0.523599,-3.97414e-08,-2.0944,-1.06498e-07,1.5708,0.785398,0.000751399,0.000443795,-0.00126721,2.20173e-05,0.000487509,-0.000268217,-0.00156967,0,0,0,0,0,0,0,-0.529774,-10.1892,-0.254453,22.3365,1.84877,1.32772,-0.329397,-0.504634,-1.05665,0.170183,3.78892,1.14631,-0.350737,-0.369268
1922399,1,-1.57035,-0.522836,-0.000207096,-2.09713,-0.00149721,1.5713,0.785931,-1.5708,-0.523599,-3.97414e-08,-2.0944,-1.06498e-07,1.5708,0.785398,0.000500932,0.000295864,-0.000195193,0.00057149,-0.000488796,5.85475e-05,0.00136105,0,0,0,0,0,0,0,-0.529774,-10.1892,-0.282224,22.3127,1.87074,1.32131,-0.394399,-0.503924,-1.05672,0.171218,3.78921,1.14637,-0.350651,-0.369502
1922400,1,-1.57035,-0.522836,-0.000207096,-2.09713,-0.0014935,1.5713,0.785924,-1.5708,-0.523599,-3.97414e-08,-2.0944,-1.06498e-07,1.5708,0.785398,0.000333955,0.000197242,-0.000130129,-0.000175819,-0.000122414,0.000276391,-0.00150013,0,0,0,0,0,0,0,-0.529774,-10.1892,-0.282224,22.3365,1.86525,1.31491,-0.329397,-0.503579,-1.05744,0.171896,3.78944,1.14639,-0.3506,-0.369661
1922401,1,-1.57035,-0.522834,-0.000207096,-2.09713,-0.00149506,1.5713,0.78593,-1.5708,-0.523599,-3.97414e-08,-2.0944,-1.06498e-07,1.5708,0.785398,-0.000334175,0.000688307,-8.67526e-05,-0.000117212,0.000121841,0.00018426,0.000932694,0,0,0,0,0,0,0,-0.50597,-10.213,-0.282224,22.3365,1.85976,1.31491,-0.381582,-0.503561,-1.05884,0.172152,3.78995,1.1464,-0.350538,-0.369752
1922402,1,-1.57035,-0.522836,-0.000209045,-2.09713,-0.0014932,1.5713,0.785925,-1.5708,-0.523599,-3.97414e-08,-2.0944,-1.06498e-07,1.5708,0.785398,-0.000222784,-9.79407e-05,-0.000707449,0.00103548,-0.000122223,0.00012284,-0.000802358,0,0,0,0,0,0,0,-0.50597,-10.1892,-0.254453,22.2889,1.86525,1.31491,-0.34313,-0.50331,-1.06042,0.17278,3.79042,1.14643,-0.350496,-0.369785
1922403,1,-1.57036,-0.522836,-0.000207096,-2.09713,-0.00149618,1.5713,0.785925,-1.5708,-0.523599,-3.97414e-08,-2.0944,-1.06498e-07,1.5708,0.785398,-0.000148522,-6.52938e-05,0.000177981,0.00013351,-0.000284932,-0.000392824,-0.00175561,0,0,0,0,0,0,0,-0.50597,-10.1892,-0.282224,22.3127,1.87074,1.32772,-0.310171,-0.502795,-1.06077,0.173847,3.79004,1.14647,-0.350542,-0.369767
