duration, success rate, q[0], q[1], q[2], q[3], q[4], q[5], q[6],q_d[0], q_d[1], q_d[2], q_d[3], q_d[4], q_d[5], q_d[6],dq[0], dq[1], dq[2], dq[3], dq[4], dq[5], dq[6],dq_d[0], dq_d[1], dq_d[2], dq_d[3], dq_d[4], dq_d[5], dq_d[6],tau_J[0], tau_J[1], tau_J[2], tau_J[3], tau_J[4], tau_J[5], tau_J[6],tau_ext_hat_filtered[0], tau_ext_hat_filtered[1], tau_ext_hat_filtered[2], tau_ext_hat_filtered[3], tau_ext_hat_filtered[4], tau_ext_hat_filtered[5], tau_ext_hat_filtered[6]
2407328,0,-1.57091,-0.52276,-0.000656129,-2.09577,-1.57084,1.57156,0.785796,-1.5708,-0.523599,-4.36146e-08,-2.09439,-1.5708,1.5708,0.785399,-0.000284622,-0.000488892,0.000346091,0.0016841,-8.33282e-05,-0.000136057,0.000728123,0,0,0,0,0,0,0,0.0494498,-10.2646,1.01111,20.698,-0.746748,-0.57932,-0.219534,0.0429171,-1.16293,0.843039,2.23931,-0.186585,-0.581251,-0.259331
2407329,1,-1.57091,-0.522762,-0.0006559,-2.09578,-1.57084,1.57156,0.785799,-1.5708,-0.523599,-4.36146e-08,-2.09439,-1.5708,1.5708,0.785399,-0.000189748,-0.00088274,0.000230727,-0.000547703,0.000147898,-9.07046e-05,0.00157525,0,0,0,0,0,0,0,0.0494498,-10.2408,1.01111,20.7694,-0.752241,-0.57932,-0.246084,0.0435067,-1.16099,0.84391,2.23783,-0.18655,-0.581133,-0.259489
2407330,1,-1.57091,-0.522755,-0.000655824,-2.09578,-1.57084,1.57156,0.785791,-1.5708,-0.523599,-4.36146e-08,-2.09439,-1.5708,1.5708,0.785399,0.00107993,0.00173156,0.000153818,-0.000365135,0.000335958,-0.000297829,-0.00175218,0,0,0,0,0,0,0,-0.00212494,-10.34,1.01111,20.7694,-0.75865,-0.572911,-0.168264,0.0433744,-1.1601,0.843759,2.23694,-0.186539,-0.581128,-0.259709
2407331,1,-1.57091,-0.522757,-0.000657929,-2.09578,-1.57084,1.57156,0.785798,-1.5708,-0.523599,-4.36146e-08,-2.09439,-1.5708,1.5708,0.785399,-0.000486474,0.000597559,0.000102545,-0.000243423,-0.000216838,0.000513524,0.00126537,0,0,0,0,0,0,0,0.0494498,-10.3162,1.01111,20.7694,-0.746748,-0.592137,-0.232351,0.0426229,-1.16318,0.842893,2.2382,-0.186612,-0.581249,-0.259948
2407332,1,-1.57091,-0.522757,-0.000654551,-2.09578,-1.57084,1.57156,0.785791,-1.5708,-0.523599,-4.36146e-08,-2.09439,-1.5708,1.5708,0.785399,0.000232496,0.000398373,0.000717978,-0.000811896,5.88921e-05,0.000104991,-0.00124772,0,0,0,0,0,0,0,0.0256461,-10.3162,0.98334,20.7972,-0.752241,-0.585729,-0.174673,0.0416611,-1.16838,0.841774,2.24064,-0.186729,-0.58142,-0.260162
2407333,1,-1.57091,-0.52276,-0.000659824,-2.09578,-1.57084,1.57156,0.785793,-1.5708,-0.523599,-4.36146e-08,-2.09439,-1.5708,1.5708,0.785399,-0.000401815,-0.000940844,-0.000727774,-0.000541264,0.000480071,6.99938e-05,-0.000323404,0,0,0,0,0,0,0,0.0494498,-10.2646,1.03491,20.7972,-0.764143,-0.585729,-0.18749,0.0409176,-1.17249,0.840903,2.24287,-0.186834,-0.581544,-0.260332
2407334,1,-1.57091,-0.52276,-0.000656575,-2.09577,-1.57084,1.57156,0.785796,-1.5708,-0.523599,-4.36146e-08,-2.09439,-1.5708,1.5708,0.785399,-0.000267877,-0.000627229,7.16292e-05,0.000845583,0.000116597,-0.000428055,0.000996463,0,0,0,0,0,0,0,0.0494498,-10.2646,1.01111,20.7456,-0.75865,-0.572911,-0.219534,0.0409121,-1.17333,0.841017,2.2436,-0.18687,-0.58152,-0.260437
2407335,1,-1.57091,-0.522757,-0.000656049,-2.09578,-1.57084,1.57156,0.785794,-1.5708,-0.523599,-4.36146e-08,-2.09439,-1.5708,1.5708,0.785399,0.000378228,0.000788273,4.77528e-05,-0.000642704,7.77312e-05,-4.80113e-05,-0.000266174,0,0,0,0,0,0,0,0.0256461,-10.3162,1.01111,20.7972,-0.75865,-0.57932,-0.193899,0.0412337,-1.17229,0.841554,2.24315,-0.18687,-0.58143,-0.260463
2407336,1,-1.57092,-0.522755,-0.000653924,-2.09578,-1.57084,1.57156,0.785794,-1.5708,-0.523599,-4.36146e-08,-2.09439,-1.5708,1.5708,0.785399,-0.000861472,0.000525515,0.000681449,-0.000985281,-0.000388989,-3.20075e-05,-0.000163235,0,0,0,0,0,0,0,0.0732535,-10.3162,0.98334,20.821,-0.746748,-0.57932,-0.193899,0.041241,-1.17302,0.841623,2.24364,-0.186934,-0.581408,-0.26042
2407337,1,-1.57092,-0.522758,-0.000659616,-2.09577,-1.57084,1.57156,0.785797,-1.5708,-0.523599,-4.36146e-08,-2.09439,-1.5708,1.5708,0.785399,-0.000574315,-0.000206468,-0.000752126,0.00110638,-0.000462776,-2.13384e-05,0.00108863,0,0,0,0,0,0,0,0.0732535,-10.2924,1.03491,20.7456,-0.741255,-0.57932,-0.225942,0.041474,-1.17479,0.841919,2.2447,-0.187024,-0.581366,-0.260318
