duration, success rate, q[0], q[1], q[2], q[3], q[4], q[5], q[6],q_d[0], q_d[1], q_d[2], q_d[3], q_d[4], q_d[5], q_d[6],dq[0], dq[1], dq[2], dq[3], dq[4], dq[5], dq[6],dq_d[0], dq_d[1], dq_d[2], dq_d[3], dq_d[4], dq_d[5], dq_d[6],tau_J[0], tau_J[1], tau_J[2], tau_J[3], tau_J[4], tau_J[5], tau_J[6],tau_ext_hat_filtered[0], tau_ext_hat_filtered[1], tau_ext_hat_filtered[2], tau_ext_hat_filtered[3], tau_ext_hat_filtered[4], tau_ext_hat_filtered[5], tau_ext_hat_filtered[6]
3309895,0,-1.57101,-0.522852,-0.000670239,-2.096,-1.57094,1.57158,0.785655,-1.5708,-0.523599,-6.06119e-08,-2.0944,-1.5708,1.5708,0.785399,0.000169694,3.49484e-05,-0.000172854,0.00204951,0.000152157,-0.000193987,-0.00142701,0,0,0,0,0,0,0,0.148632,-10.1377,1.03491,20.9955,-0.707381,-0.611364,-0.0712183,0.168137,-1.00809,0.844554,2.51753,-0.139917,-0.617465,-0.149409
3309896,1,-1.57101,-0.522854,-0.000670239,-2.09601,-1.57094,1.57158,0.785657,-1.5708,-0.523599,-6.06119e-08,-2.0944,-1.5708,1.5708,0.785399,-0.000536484,-0.000533513,-0.000115236,-0.000396896,0.000304889,0.000345393,-0.000476619,0,0,0,0,0,0,0,0.176403,-10.1139,1.03491,21.0709,-0.712874,-0.624181,-0.0840357,0.168203,-1.00692,0.845048,2.5166,-0.139878,-0.617338,-0.149393
3309897,1,-1.57101,-0.522852,-0.00066662,-2.096,-1.57094,1.57158,0.785656,-1.5708,-0.523599,-6.06119e-08,-2.0944,-1.5708,1.5708,0.785399,-0.000357656,0.000201137,0.0011296,0.000385017,-1.91392e-07,-0.000244456,-0.000555105,0,0,0,0,0,0,0,0.176403,-10.1377,0.98334,21.0431,-0.707381,-0.611364,-0.077627,0.168237,-1.00434,0.84536,2.5148,-0.13981,-0.617205,-0.149368
3309898,1,-1.57101,-0.522854,-0.00066662,-2.09601,-1.57094,1.57158,0.785659,-1.5708,-0.523599,-6.06119e-08,-2.0944,-1.5708,1.5708,0.785399,-0.000238437,-0.000422721,0.000753068,-0.000392936,-0.000407029,7.43883e-05,0.000579366,0,0,0,0,0,0,0,0.176403,-10.1139,0.98334,21.0709,-0.696394,-0.617772,-0.103262,0.167708,-1.00188,0.844668,2.51327,-0.139784,-0.617168,-0.149295
3309899,1,-1.57101,-0.522852,-0.000670699,-2.096,-1.57094,1.57158,0.785661,-1.5708,-0.523599,-6.06119e-08,-2.0944,-1.5708,1.5708,0.785399,-0.00071577,0.000274998,-0.000147569,0.000944469,-0.000271352,4.95922e-05,0.00109832,0,0,0,0,0,0,0,0.200207,-10.1377,1.01111,21.0193,-0.696394,-0.617772,-0.122488,0.167053,-0.999582,0.843643,2.51187,-0.139774,-0.617165,-0.149174
3309900,1,-1.57101,-0.522852,-0.000669279,-2.096,-1.57094,1.57158,0.785656,-1.5708,-0.523599,-6.06119e-08,-2.0944,-1.5708,1.5708,0.785399,7.96318e-05,0.000183332,-9.83791e-05,7.28337e-05,2.25489e-05,3.30615e-05,-0.000929299,0,0,0,0,0,0,0,0.176403,-10.1377,1.01111,21.0431,-0.701887,-0.617772,-0.077627,0.166989,-0.997732,0.84342,2.51054,-0.139741,-0.617092,-0.149035
3309901,1,-1.57101,-0.522854,-0.000665186,-2.09601,-1.57094,1.57159,0.785655,-1.5708,-0.523599,-6.06119e-08,-2.0944,-1.5708,1.5708,0.785399,-0.000503724,-0.000434591,0.00114084,4.85558e-05,1.50326e-05,0.000496759,-0.00109425,0,0,0,0,0,0,0,0.200207,-10.1139,0.959536,21.0431,-0.701887,-0.63059,-0.0648096,0.16703,-0.996351,0.843265,2.50946,-0.139698,-0.617024,-0.148901
3309902,1,-1.57101,-0.522856,-0.000670318,-2.09601,-1.57094,1.57158,0.785658,-1.5708,-0.523599,-6.06119e-08,-2.0944,-1.5708,1.5708,0.785399,0.00087061,-0.000846539,-0.00100268,-0.00117406,-0.000193429,-0.000143545,0.000457294,0,0,0,0,0,0,0,0.148632,-10.0901,1.03491,21.0947,-0.696394,-0.617772,-0.0968531,0.166837,-0.994738,0.842667,2.50875,-0.139664,-0.617006,-0.148751
3309903,1,-1.57101,-0.522854,-0.000668595,-2.096,-1.57094,1.57158,0.78566,-1.5708,-0.523599,-6.06119e-08,-2.0944,-1.5708,1.5708,0.785399,-0.00127563,-7.5474e-06,-0.00011164,0.000423722,7.4498e-05,0.000141662,0.000779581,0,0,0,0,0,0,0,0.227978,-10.1139,1.01111,21.0431,-0.701887,-0.624181,-0.10967,0.167172,-0.992914,0.842823,2.50843,-0.13962,-0.616925,-0.14856
3309904,1,-1.57101,-0.522854,-0.000670248,-2.09601,-1.57094,1.57158,0.78566,-1.5708,-0.523599,-6.06119e-08,-2.0944,-1.5708,1.5708,0.785399,-0.000200808,-5.0316e-06,-0.000631239,-0.000367132,4.96653e-05,-0.000142918,0.000519721,0,0,0,0,0,0,0,0.200207,-10.1139,1.03491,21.0709,-0.701887,-0.617772,-0.10967,0.168457,-0.991616,0.844292,2.50839,-0.139549,-0.616732,-0.148344
3309905,1,-1.57101,-0.522856,-0.000670242,-2.096,-1.57094,1.57158,0.785658,-1.5708,-0.523599,-6.06119e-08,-2.0944,-1.5708,1.5708,0.785399,-0.000133872,-0.000560166,-0.000420826,0.000404859,0.000440011,0.000142081,-0.000128238,0,0,0,0,0,0,0,0.200207,-10.0901,1.03491,21.0431,-0.712874,-0.624181,-0.0968531,0.170189,-0.990651,0.846326,2.50839,-0.139457,-0.616503,-0.148138
