duration, success rate, q[0], q[1], q[2], q[3], q[4], q[5], q[6],q_d[0], q_d[1], q_d[2], q_d[3], q_d[4], q_d[5], q_d[6],dq[0], dq[1], dq[2], dq[3], dq[4], dq[5], dq[6],dq_d[0], dq_d[1], dq_d[2], dq_d[3], dq_d[4], dq_d[5], dq_d[6],tau_J[0], tau_J[1], tau_J[2], tau_J[3], tau_J[4], tau_J[5], tau_J[6],tau_ext_hat_filtered[0], tau_ext_hat_filtered[1], tau_ext_hat_filtered[2], tau_ext_hat_filtered[3], tau_ext_hat_filtered[4], tau_ext_hat_filtered[5], tau_ext_hat_filtered[6]
2623001,0,-1.57087,-0.522827,-0.000484596,-2.09654,-1.57071,1.57143,0.785484,-1.5708,-0.523599,-3.02234e-07,-2.0944,-1.5708,1.5708,0.785398,-0.000186941,-0.00162706,0.000308196,-0.00017607,0.000652708,-0.000107816,0.000253632,0,0,0,0,0,0,0,0.0256461,-10.1377,0.757205,21.6144,-0.814497,-0.488683,-0.122488,0.0100645,-1.07542,0.602872,3.06863,-0.238996,-0.494101,-0.150896
2623002,1,-1.57087,-0.522821,-0.000484578,-2.09654,-1.57071,1.57143,0.785479,-1.5708,-0.523599,-3.02234e-07,-2.0944,-1.5708,1.5708,0.785398,0.000524987,0.000678528,0.000205464,-0.00132385,0.000231688,0.000165481,-0.00149242,0,0,0,0,0,0,0,-0.00212494,-10.213,0.757205,21.666,-0.809004,-0.495092,-0.077627,0.0107479,-1.07196,0.603633,3.06729,-0.238816,-0.493865,-0.150912
2623003,1,-1.57087,-0.522825,-0.000486243,-2.09654,-1.57071,1.57143,0.785482,-1.5708,-0.523599,-3.02234e-07,-2.0944,-1.5708,1.5708,0.785398,0.000349991,-0.000661272,-0.000419836,-0.000325782,-4.89919e-05,0.000110321,-4.55138e-05,0,0,0,0,0,0,0,-0.00212494,-10.1654,0.781009,21.6422,-0.803511,-0.495092,-0.103262,0.0106653,-1.07045,0.603376,3.06723,-0.238718,-0.493765,-0.15097
2623004,1,-1.57087,-0.522823,-0.00048457,-2.09654,-1.57071,1.57143,0.785484,-1.5708,-0.523599,-3.02234e-07,-2.0944,-1.5708,1.5708,0.785398,-0.000416287,0.000115964,0.000276921,0.000432404,-3.26613e-05,-0.000163812,0.000681734,0,0,0,0,0,0,0,0.0256461,-10.1892,0.757205,21.6144,-0.803511,-0.488683,-0.122488,0.0104402,-1.06985,0.602974,3.06754,-0.238653,-0.493704,-0.151034
2623005,1,-1.57087,-0.522819,-0.00048624,-2.09654,-1.57071,1.57143,0.785482,-1.5708,-0.523599,-3.02234e-07,-2.0944,-1.5708,1.5708,0.785398,0.00037209,0.00128374,-0.000372198,0.000288252,-0.000225225,0.000128151,-0.000257587,0,0,0,0,0,0,0,-0.00212494,-10.2408,0.781009,21.6144,-0.798018,-0.495092,-0.103262,0.0103197,-1.07002,0.602723,3.06772,-0.238594,-0.493649,-0.151093
2623006,1,-1.57087,-0.522821,-0.000484569,-2.09654,-1.57071,1.57143,0.78548,-1.5708,-0.523599,-3.02234e-07,-2.0944,-1.5708,1.5708,0.785398,-0.000958366,0.00020621,0.00030868,0.000748967,0.000256751,8.54341e-05,-0.000646443,0,0,0,0,0,0,0,0.0494498,-10.213,0.757205,21.5906,-0.809004,-0.495092,-0.0904444,0.0103312,-1.0718,0.60266,3.0682,-0.238548,-0.493605,-0.151156
2623007,1,-1.57087,-0.522823,-0.000484569,-2.09654,-1.57071,1.57143,0.785482,-1.5708,-0.523599,-3.02234e-07,-2.0944,-1.5708,1.5708,0.785398,0.000567515,-0.000419339,0.000205787,-0.00126394,0.000171167,-0.000417762,4.3756e-05,0,0,0,0,0,0,0,-0.00212494,-10.1892,0.757205,21.666,-0.809004,-0.482274,-0.103262,0.0103605,-1.07357,0.602527,3.06872,-0.238516,-0.493563,-0.151219
2623008,1,-1.57087,-0.522823,-0.000488189,-2.09654,-1.57071,1.57143,0.785482,-1.5708,-0.523599,-3.02234e-07,-2.0944,-1.5708,1.5708,0.785398,0.000378343,-0.000279559,-0.00106923,-0.000285819,0.000554921,0.00019621,2.91707e-05,0,0,0,0,0,0,0,-0.00212494,-10.1892,0.80878,21.6422,-0.820906,-0.495092,-0.103262,0.0103256,-1.07441,0.6023,3.06942,-0.238513,-0.493512,-0.151265
2623009,1,-1.57087,-0.522819,-0.000484569,-2.09654,-1.57071,1.57143,0.785484,-1.5708,-0.523599,-3.02234e-07,-2.0944,-1.5708,1.5708,0.785398,0.000252229,0.00102005,0.000493603,0.00101587,0.000369947,-0.000106552,0.000968883,0,0,0,0,0,0,0,-0.00212494,-10.2408,0.757205,21.5906,-0.820906,-0.488683,-0.128897,0.0103028,-1.07501,0.602215,3.07014,-0.238535,-0.493449,-0.151293
2623010,1,-1.57087,-0.522823,-0.000482899,-2.09654,-1.57071,1.57143,0.785481,-1.5708,-0.523599,-3.02234e-07,-2.0944,-1.5708,1.5708,0.785398,-0.00103827,-0.000526391,0.00088588,-0.00108599,-0.000397628,0.000403682,-0.000540873,0,0,0,0,0,0,0,0.0494498,-10.1892,0.733401,21.666,-0.803511,-0.5015,-0.0968531,0.010013,-1.07582,0.601677,3.07073,-0.238596,-0.493433,-0.151317
