duration, success rate, q[0], q[1], q[2], q[3], q[4], q[5], q[6],q_d[0], q_d[1], q_d[2], q_d[3], q_d[4], q_d[5], q_d[6],dq[0], dq[1], dq[2], dq[3], dq[4], dq[5], dq[6],dq_d[0], dq_d[1], dq_d[2], dq_d[3], dq_d[4], dq_d[5], dq_d[6],tau_J[0], tau_J[1], tau_J[2], tau_J[3], tau_J[4], tau_J[5], tau_J[6],tau_ext_hat_filtered[0], tau_ext_hat_filtered[1], tau_ext_hat_filtered[2], tau_ext_hat_filtered[3], tau_ext_hat_filtered[4], tau_ext_hat_filtered[5], tau_ext_hat_filtered[6]
627237,0,-1.57044,-0.523075,0.000204118,-2.09647,-0.00110839,1.57105,0.785655,-1.5708,-0.523598,8.04568e-07,-2.0944,-1.05168e-06,1.5708,0.785399,0.00023056,0.000413841,-0.000554153,0.000301384,-0.000246766,5.34946e-05,-0.000224958,0,0,0,0,0,0,0,-0.478199,-10.0107,-0.81384,21.6144,1.73525,1.49526,-0.200308,-0.466336,-0.873108,-0.356199,3.08211,1.0123,-0.175449,-0.196083
627238,1,-1.57044,-0.523075,0.000204118,-2.09647,-0.00110779,1.57105,0.785657,-1.5708,-0.523598,8.04568e-07,-2.0944,-1.05168e-06,1.5708,0.785399,0.000153707,0.000275894,-0.000369435,-0.000448691,3.89396e-05,-0.000201696,0.000324746,0,0,0,0,0,0,0,-0.478199,-10.0107,-0.81384,21.6422,1.72975,1.50167,-0.213125,-0.465604,-0.874821,-0.354984,3.08357,1.01243,-0.175276,-0.196282
627239,1,-1.57044,-0.523073,0.000205789,-2.09647,-0.00110459,1.57105,0.785656,-1.5708,-0.523598,8.04568e-07,-2.0944,-1.05168e-06,1.5708,0.785399,0.000102471,0.00018393,0.000310522,-0.000299128,2.59597e-05,-0.000134464,-2.08617e-05,0,0,0,0,0,0,0,-0.478199,-10.0107,-0.837644,21.6422,1.72975,1.50167,-0.206716,-0.465197,-0.876898,-0.354176,3.08516,1.01254,-0.17509,-0.196488
627240,1,-1.57044,-0.523078,0.000205789,-2.09647,-0.00110611,1.57105,0.785653,-1.5708,-0.523598,8.04568e-07,-2.0944,-1.05168e-06,1.5708,0.785399,6.83142e-05,-0.000991004,0.000207015,0.00100701,0.000220757,0.000418984,-0.000963344,0,0,0,0,0,0,0,-0.478199,-9.9631,-0.837644,21.5906,1.72426,1.48794,-0.181082,-0.465385,-0.877617,-0.35424,3.08597,1.01262,-0.174969,-0.196704
627241,1,-1.57044,-0.523075,0.000205789,-2.09646,-0.00110743,1.57104,0.785657,-1.5708,-0.523598,8.04568e-07,-2.0944,-1.05168e-06,1.5708,0.785399,-0.000511269,0.000452954,0.00013801,0.000671338,-5.62792e-05,8.0551e-06,0.000544566,0,0,0,0,0,0,0,-0.454395,-10.0107,-0.837644,21.5906,1.72975,1.49526,-0.213125,-0.465864,-0.875985,-0.354771,3.08515,1.01264,-0.175005,-0.196921
627242,1,-1.57043,-0.523077,0.000207459,-2.09647,-0.00110706,1.57105,0.785656,-1.5708,-0.523598,8.04568e-07,-2.0944,-1.05168e-06,1.5708,0.785399,0.000865579,-0.000254842,0.000648818,0.000447559,0.000165931,5.37007e-06,0.000125685,0,0,0,0,0,0,0,-0.50597,-9.98691,-0.861447,21.5906,1.72426,1.49526,-0.206716,-0.466586,-0.873784,-0.355686,3.08367,1.01264,-0.17512,-0.19712
627243,1,-1.57043,-0.523071,0.000205789,-2.09647,-0.00110775,1.57105,0.78565,-1.5708,-0.523598,8.04568e-07,-2.0944,-1.05168e-06,1.5708,0.785399,0.000577053,0.00103653,-0.000124266,0.000298373,-9.28298e-05,3.58005e-06,-0.00181508,0,0,0,0,0,0,0,-0.50597,-10.0385,-0.837644,21.5906,1.72975,1.49526,-0.155447,-0.467881,-0.872711,-0.357363,3.08263,1.01261,-0.175204,-0.1973
627244,1,-1.57044,-0.523075,0.000207459,-2.09646,-0.00110519,1.57105,0.785652,-1.5708,-0.523598,8.04568e-07,-2.0944,-1.05168e-06,1.5708,0.785399,-0.00137854,4.14067e-05,0.000473968,0.000198915,-0.000265337,0.000273654,-0.000497978,0,0,0,0,0,0,0,-0.430592,-10.0107,-0.861447,21.5906,1.73525,1.48794,-0.174673,-0.469045,-0.873221,-0.358838,3.08235,1.01259,-0.175225,-0.197454
627245,1,-1.57044,-0.523077,0.000207459,-2.09647,-0.00110794,1.57105,0.785657,-1.5708,-0.523598,8.04568e-07,-2.0944,-1.05168e-06,1.5708,0.785399,0.0001946,-0.000529207,0.000315978,-0.000424202,-0.000380342,-0.00032619,0.00132953,0,0,0,0,0,0,0,-0.478199,-9.98691,-0.861447,21.6144,1.74074,1.50167,-0.219534,-0.469547,-0.873973,-0.359516,3.08239,1.01262,-0.175205,-0.197545
627246,1,-1.57044,-0.523073,0.000204118,-2.09647,-0.00110804,1.57105,0.785654,-1.5708,-0.523598,8.04568e-07,-2.0944,-1.05168e-06,1.5708,0.785399,-0.000427078,0.000204007,-0.000902972,-0.000282801,-5.01107e-05,0.000291166,-0.000300443,0,0,0,0,0,0,0,-0.454395,-10.0107,-0.81384,21.6144,1.73525,1.48794,-0.18749,-0.469511,-0.874166,-0.359489,3.08253,1.01269,-0.175149,-0.197571
