duration, success rate, q[0], q[1], q[2], q[3], q[4], q[5], q[6],q_d[0], q_d[1], q_d[2], q_d[3], q_d[4], q_d[5], q_d[6],dq[0], dq[1], dq[2], dq[3], dq[4], dq[5], dq[6],dq_d[0], dq_d[1], dq_d[2], dq_d[3], dq_d[4], dq_d[5], dq_d[6],tau_J[0], tau_J[1], tau_J[2], tau_J[3], tau_J[4], tau_J[5], tau_J[6],tau_ext_hat_filtered[0], tau_ext_hat_filtered[1], tau_ext_hat_filtered[2], tau_ext_hat_filtered[3], tau_ext_hat_filtered[4], tau_ext_hat_filtered[5], tau_ext_hat_filtered[6]
652685,0,-1.57028,-0.52335,0.000173831,-2.09663,-0.00158333,1.56986,0.784897,-1.5708,-0.523599,-6.21432e-08,-2.0944,-1.25206e-07,1.5708,0.785398,-0.000654864,0.000666781,-0.00109173,2.47443e-05,0.000436693,0.000341881,-0.00103679,0,0,0,0,0,0,0,-0.581349,-9.50687,-0.837644,21.6422,1.91103,2.3641,0.323374,-0.625518,-0.362138,-0.406134,3.08891,1.20317,0.702842,0.286556
652686,1,-1.57028,-0.523356,0.00017745,-2.09662,-0.00158394,1.56986,0.784901,-1.5708,-0.523599,-6.21432e-08,-2.0944,-1.25206e-07,1.5708,0.785398,0.000120236,-0.00131872,0.000478608,0.00122292,8.76781e-05,-9.43859e-06,0.000495601,0,0,0,0,0,0,0,-0.605152,-9.43149,-0.889218,21.5906,1.91652,2.37051,0.291331,-0.624842,-0.363192,-0.405346,3.08984,1.20324,0.702965,0.286528
652687,1,-1.57028,-0.523352,0.00017912,-2.09663,-0.00158394,1.56987,0.784904,-1.5708,-0.523599,-6.21432e-08,-2.0944,-1.25206e-07,1.5708,0.785398,8.01573e-05,0.000327281,0.000875884,0.000258469,5.84521e-05,-6.29239e-06,0.0015172,0,0,0,0,0,0,0,-0.605152,-9.48306,-0.913022,21.6144,1.91652,2.37051,0.259287,-0.624633,-0.361306,-0.405328,3.08869,1.20323,0.702863,0.286577
652688,1,-1.57028,-0.523354,0.000173831,-2.09663,-0.00158262,1.56987,0.784902,-1.5708,-0.523599,-6.21432e-08,-2.0944,-1.25206e-07,1.5708,0.785398,0.000703052,-0.000431426,-0.00117932,0.000172313,0.000479778,-0.000241554,6.2028e-05,0,0,0,0,0,0,0,-0.632923,-9.45529,-0.837644,21.6144,1.90462,2.37692,0.284922,-0.625036,-0.358595,-0.406237,3.08692,1.20317,0.702688,0.286675
652689,1,-1.57028,-0.52335,0.00017912,-2.09663,-0.00158394,1.56987,0.784902,-1.5708,-0.523599,-6.21432e-08,-2.0944,-1.25206e-07,1.5708,0.785398,-0.000180912,0.000918808,0.000977028,-0.000534739,-0.000120958,0.000313682,0.000278711,0,0,0,0,0,0,0,-0.605152,-9.50687,-0.913022,21.6422,1.91652,2.3641,0.278513,-0.625365,-0.357327,-0.406985,3.086,1.20312,0.702583,0.286771
652690,1,-1.57028,-0.523354,0.000175501,-2.09663,-0.00158394,1.56986,0.784902,-1.5708,-0.523599,-6.21432e-08,-2.0944,-1.25206e-07,1.5708,0.785398,-0.000120608,-0.000593887,-0.000555074,-0.000356492,-8.06385e-05,-2.82376e-05,0.000185807,0,0,0,0,0,0,0,-0.605152,-9.45529,-0.861447,21.6422,1.91652,2.37051,0.278513,-0.62556,-0.357687,-0.407597,3.08619,1.20307,0.702577,0.286843
652691,1,-1.57028,-0.52335,0.00017912,-2.09663,-0.00158333,1.56986,0.784899,-1.5708,-0.523599,-6.21432e-08,-2.0944,-1.25206e-07,1.5708,0.785398,-8.04056e-05,0.000810501,0.000836376,0.000411952,0.000149692,-0.000256184,-0.00106292,0,0,0,0,0,0,0,-0.605152,-9.50687,-0.913022,21.6144,1.91103,2.37692,0.310557,-0.625613,-0.358601,-0.408104,3.08679,1.20304,0.702604,0.286886
652692,1,-1.57028,-0.52335,0.000175501,-2.09663,-0.00158455,1.56987,0.784899,-1.5708,-0.523599,-6.21432e-08,-2.0944,-1.25206e-07,1.5708,0.785398,-5.36037e-05,0.000540334,-0.000648842,0.000274635,-0.000307107,0.000541287,-0.000471257,0,0,0,0,0,0,0,-0.605152,-9.50687,-0.861447,21.6144,1.92201,2.35769,0.304148,-0.625516,-0.360034,-0.40845,3.0874,1.20299,0.702609,0.28691
652693,1,-1.57028,-0.523352,0.00017912,-2.09663,-0.00158197,1.56986,0.784902,-1.5708,-0.523599,-6.21432e-08,-2.0944,-1.25206e-07,1.5708,0.785398,0.000613878,-0.000196589,0.000773865,0.00018309,-0.000408188,-0.000588577,0.000397906,0,0,0,0,0,0,0,-0.632923,-9.48306,-0.913022,21.6144,1.92751,2.38333,0.284922,-0.625432,-0.361643,-0.408813,3.08788,1.20294,0.702584,0.286946
652694,1,-1.57028,-0.523354,0.000175501,-2.09663,-0.00158349,1.56986,0.784902,-1.5708,-0.523599,-6.21432e-08,-2.0944,-1.25206e-07,1.5708,0.785398,-0.000240362,-0.000780673,-0.000690516,0.000678872,-6.8675e-05,-0.000155026,0.000502629,0,0,0,0,0,0,0,-0.605152,-9.45529,-0.861447,21.5906,1.92201,2.37692,0.278513,-0.625434,-0.361485,-0.409274,3.08748,1.20287,0.702494,0.287006
