duration, success rate, q[0], q[1], q[2], q[3], q[4], q[5], q[6],q_d[0], q_d[1], q_d[2], q_d[3], q_d[4], q_d[5], q_d[6],dq[0], dq[1], dq[2], dq[3], dq[4], dq[5], dq[6],dq_d[0], dq_d[1], dq_d[2], dq_d[3], dq_d[4], dq_d[5], dq_d[6],tau_J[0], tau_J[1], tau_J[2], tau_J[3], tau_J[4], tau_J[5], tau_J[6],tau_ext_hat_filtered[0], tau_ext_hat_filtered[1], tau_ext_hat_filtered[2], tau_ext_hat_filtered[3], tau_ext_hat_filtered[4], tau_ext_hat_filtered[5], tau_ext_hat_filtered[6]
5702055,0,-1.57063,-0.522766,-0.000325203,-2.09671,-1.56937,1.5714,0.785207,-1.5708,-0.523598,-4.37798e-09,-2.0944,-1.5708,1.5708,0.785398,-0.000113629,0.000230176,-0.000103076,8.2727e-05,-0.000235119,-9.88239e-05,-0.00101954,0,0,0,0,0,0,0,-0.152882,-10.2408,0.80878,21.5668,-1.57805,-0.276281,0.0780126,-0.148279,-1.09668,0.63098,3.05826,-1.04185,-0.275874,0.00997892
5713771,0,-1.57063,-0.522783,-0.000330069,-2.09664,-1.56946,1.5714,0.785219,-1.5708,-0.523598,-4.37798e-09,-2.0944,-1.5708,1.5708,0.785398,-8.73871e-05,-0.000444556,0.00276222,-0.000946679,0.000374878,0.000196768,-0.00019891,0,0,0,0,0,0,0,-0.125111,-10.1654,0.832583,21.6144,-1.54967,-0.308324,0.0587866,-0.175154,-1.05596,0.61864,3.02233,-0.98011,-0.310579,0.0121869
5713772,0,-1.57063,-0.522782,-0.000333689,-2.09664,-1.56946,1.5714,0.785222,-1.5708,-0.523598,-4.37798e-09,-2.0944,-1.5708,1.5708,0.785398,0.00114817,0.000260442,0.000867762,-7.43072e-05,-0.000156983,0.000131178,0.000850738,0,0,0,0,0,0,0,-0.176685,-10.1892,0.884158,21.5906,-1.53868,-0.308324,0.0322363,-0.179225,-1.0543,0.611456,3.02201,-0.980225,-0.311186,0.0121091
5713773,0,-1.57063,-0.52278,-0.000328399,-2.09664,-1.56946,1.5714,0.785214,-1.5708,-0.523598,-4.37798e-09,-2.0944,-1.5708,1.5708,0.785398,-0.000440981,0.00073044,0.00251628,0.000507274,-0.000308106,-0.000149907,-0.0020777,0,0,0,0,0,0,0,-0.125111,-10.213,0.80878,21.5668,-1.53319,-0.301915,0.103647,-0.181802,-1.05402,0.606991,3.02222,-0.980295,-0.311583,0.0120172
5713774,0,-1.57063,-0.522783,-0.00032645,-2.09664,-1.56946,1.5714,0.785223,-1.5708,-0.523598,-4.37798e-09,-2.0944,-1.5708,1.5708,0.785398,0.00156205,-0.000626664,0.00245803,0.00154461,0.000201497,-9.99378e-05,0.00149708,0,0,0,0,0,0,0,-0.204456,-10.1654,0.781009,21.5152,-1.54417,-0.301915,0.0258276,-0.183684,-1.05375,0.603857,3.0218,-0.980298,-0.31188,0.0119176
5713775,0,-1.57063,-0.522782,-0.000328399,-2.09664,-1.56946,1.5714,0.785216,-1.5708,-0.523598,-4.37798e-09,-2.0944,-1.5708,1.5708,0.785398,-0.000165057,0.000139036,0.00108725,-0.000176687,0.000337782,0.000408093,-0.00140944,0,0,0,0,0,0,0,-0.152882,-10.1892,0.80878,21.5668,-1.54967,-0.314733,0.09083,-0.185203,-1.05211,0.601463,3.0203,-0.980235,-0.312099,0.0118278
5713776,0,-1.57063,-0.52278,-0.000328399,-2.09664,-1.56946,1.5714,0.785218,-1.5708,-0.523598,-4.37798e-09,-2.0944,-1.5708,1.5708,0.785398,0.000446774,0.000649503,0.000798463,-0.000117791,2.17375e-05,-0.000202656,9.80765e-06,0,0,0,0,0,0,0,-0.176685,-10.213,0.80878,21.5668,-1.54417,-0.301915,0.0651953,-0.18537,-1.05112,0.601309,3.01931,-0.980147,-0.312108,0.0117603
5713777,0,-1.57063,-0.52278,-0.000330069,-2.09664,-1.56946,1.5714,0.785218,-1.5708,-0.523598,-4.37798e-09,-2.0944,-1.5708,1.5708,0.785398,-0.000258963,0.000433002,3.07194e-05,-7.85275e-05,1.44917e-05,0.000339614,-0.000230821,0,0,0,0,0,0,0,-0.152882,-10.213,0.832583,21.5668,-1.54417,-0.314733,0.071604,-0.183746,-1.05223,0.604035,3.01972,-0.980062,-0.311857,0.011733
5713778,0,-1.57063,-0.522783,-0.000332018,-2.09664,-1.56946,1.5714,0.785218,-1.5708,-0.523598,-4.37798e-09,-2.0944,-1.5708,1.5708,0.785398,0.00038417,-0.000824956,-0.000587717,0.00050446,-0.000193789,-1.09497e-05,-0.00015388,0,0,0,0,0,0,0,-0.176685,-10.1654,0.860354,21.543,-1.53868,-0.308324,0.071604,-0.180493,-1.05332,0.609355,3.02026,-0.979942,-0.311355,0.0117511
5713779,0,-1.57063,-0.522783,-0.000328399,-2.09664,-1.56946,1.5714,0.78522,-1.5708,-0.523598,-4.37798e-09,-2.0944,-1.5708,1.5708,0.785398,-0.000300699,-0.000549971,0.000845677,-0.000220505,-0.000129193,-0.000244659,0.00060949,0,0,0,0,0,0,0,-0.152882,-10.1654,0.80878,21.5668,-1.53868,-0.301915,0.0523779,-0.176322,-1.05233,0.616107,3.01989,-0.979768,-0.310688,0.0118067
