duration, success rate, q[0], q[1], q[2], q[3], q[4], q[5], q[6],q_d[0], q_d[1], q_d[2], q_d[3], q_d[4], q_d[5], q_d[6],dq[0], dq[1], dq[2], dq[3], dq[4], dq[5], dq[6],dq_d[0], dq_d[1], dq_d[2], dq_d[3], dq_d[4], dq_d[5], dq_d[6],tau_J[0], tau_J[1], tau_J[2], tau_J[3], tau_J[4], tau_J[5], tau_J[6],tau_ext_hat_filtered[0], tau_ext_hat_filtered[1], tau_ext_hat_filtered[2], tau_ext_hat_filtered[3], tau_ext_hat_filtered[4], tau_ext_hat_filtered[5], tau_ext_hat_filtered[6]
663637,0,-1.57045,-0.523459,0.000190911,-2.09684,-0.00120591,1.57119,0.785671,-1.5708,-0.5236,1.68969e-07,-2.0944,-8.13025e-07,1.5708,0.785398,-0.00109598,0.000358349,-0.000258147,-0.000113848,0.000246138,-0.000333172,7.22975e-05,0,0,0,0,0,0,0,-0.430592,-9.40768,-0.762265,21.9397,1.70687,1.41104,-0.213125,-0.451065,-0.289291,-0.311016,3.39632,0.998798,-0.26782,-0.206467
663638,1,-1.57045,-0.523458,0.000190911,-2.09684,-0.00120591,1.57119,0.78567,-1.5708,-0.5236,1.68969e-07,-2.0944,-8.13025e-07,1.5708,0.785398,-0.000173842,0.000795711,-0.000172098,-0.000632711,0.000164092,1.52444e-05,-0.00042652,0,0,0,0,0,0,0,-0.454395,-9.43149,-0.762265,21.9635,1.70687,1.40463,-0.200308,-0.450608,-0.290682,-0.309835,3.39737,0.998881,-0.267715,-0.206561
663639,1,-1.57045,-0.523456,0.000190911,-2.09684,-0.00120724,1.5712,0.785673,-1.5708,-0.5236,1.68969e-07,-2.0944,-8.13025e-07,1.5708,0.785398,-0.000672706,0.000530474,-0.000114732,-0.000421807,-0.000331415,1.01629e-05,0.000665089,0,0,0,0,0,0,0,-0.430592,-9.43149,-0.762265,21.9635,1.71877,1.40463,-0.225942,-0.449839,-0.293947,-0.308244,3.39937,0.998982,-0.26753,-0.206657
663640,1,-1.57045,-0.523457,0.000188963,-2.09684,-0.00120724,1.57119,0.785668,-1.5708,-0.5236,1.68969e-07,-2.0944,-8.13025e-07,1.5708,0.785398,-0.000448471,-0.000203163,-0.000726102,-0.000281205,-0.000220943,-0.000230584,-0.000980761,0,0,0,0,0,0,0,-0.430592,-9.40768,-0.734494,21.9635,1.71877,1.41104,-0.18749,-0.448855,-0.297406,-0.306356,3.40152,0.99908,-0.267329,-0.206753
663641,1,-1.57045,-0.523459,0.000192582,-2.09683,-0.00120652,1.5712,0.785668,-1.5708,-0.5236,1.68969e-07,-2.0944,-8.13025e-07,1.5708,0.785398,0.000257831,-0.000135442,0.000722358,0.000926154,9.00634e-05,0.000320995,-0.00065384,0,0,0,0,0,0,0,-0.454395,-9.40768,-0.786069,21.9159,1.71236,1.39822,-0.18749,-0.448045,-0.298943,-0.304721,3.40255,0.999141,-0.267226,-0.206849
663642,1,-1.57045,-0.523455,0.000190911,-2.09683,-0.00120652,1.57119,0.785672,-1.5708,-0.5236,1.68969e-07,-2.0944,-8.13025e-07,1.5708,0.785398,0.000171888,0.000466517,-7.524e-05,0.000617436,6.00423e-05,-0.000260721,0.000750901,0,0,0,0,0,0,0,-0.454395,-9.43149,-0.762265,21.9159,1.71236,1.41104,-0.219534,-0.448147,-0.298564,-0.304395,3.40214,0.999124,-0.267263,-0.206917
663643,1,-1.57045,-0.523457,0.000194531,-2.09684,-0.00120652,1.57119,0.785673,-1.5708,-0.5236,1.68969e-07,-2.0944,-8.13025e-07,1.5708,0.785398,-0.00044222,-0.0002458,0.00115627,-0.000145188,4.00282e-05,-0.000173814,0.000975319,0,0,0,0,0,0,0,-0.430592,-9.40768,-0.81384,21.9397,1.71236,1.41104,-0.232351,-0.449019,-0.297635,-0.305246,3.40123,0.999054,-0.267349,-0.206947
663644,1,-1.57045,-0.523457,0.000192582,-2.09684,-0.00120724,1.57119,0.785669,-1.5708,-0.5236,1.68969e-07,-2.0944,-8.13025e-07,1.5708,0.785398,0.000261998,0.000392945,0.00012123,-0.000653604,-0.000210673,0.000596201,-0.000773941,0,0,0,0,0,0,0,-0.454395,-9.43149,-0.786069,21.9635,1.71877,1.39181,-0.193899,-0.450285,-0.297091,-0.306804,3.4008,0.998974,-0.26737,-0.206964
663645,1,-1.57045,-0.523454,0.000190911,-2.09684,-0.00120724,1.5712,0.78567,-1.5708,-0.5236,1.68969e-07,-2.0944,-8.13025e-07,1.5708,0.785398,0.000174666,0.000818775,-0.000475992,0.0013275,-0.000140449,-7.72506e-05,-0.000278602,0,0,0,0,0,0,0,-0.454395,-9.45529,-0.762265,21.8882,1.71877,1.40463,-0.200308,-0.451419,-0.297491,-0.308193,3.40088,0.998915,-0.267343,-0.206995
663646,1,-1.57044,-0.523457,0.000192582,-2.09684,-0.00120652,1.5712,0.785674,-1.5708,-0.5236,1.68969e-07,-2.0944,-8.13025e-07,1.5708,0.785398,0.000673256,-0.000567774,0.000239484,-0.000321425,0.000143726,0.000185859,5.16243e-05,0,0,0,0,0,0,0,-0.478199,-9.40768,-0.786069,21.9397,1.71236,1.39822,-0.206716,-0.452211,-0.297931,-0.308994,3.40068,0.998868,-0.267356,-0.20703
