duration, success rate, q[0], q[1], q[2], q[3], q[4], q[5], q[6],q_d[0], q_d[1], q_d[2], q_d[3], q_d[4], q_d[5], q_d[6],dq[0], dq[1], dq[2], dq[3], dq[4], dq[5], dq[6],dq_d[0], dq_d[1], dq_d[2], dq_d[3], dq_d[4], dq_d[5], dq_d[6],tau_J[0], tau_J[1], tau_J[2], tau_J[3], tau_J[4], tau_J[5], tau_J[6],tau_ext_hat_filtered[0], tau_ext_hat_filtered[1], tau_ext_hat_filtered[2], tau_ext_hat_filtered[3], tau_ext_hat_filtered[4], tau_ext_hat_filtered[5], tau_ext_hat_filtered[6]
4854506,0,-1.5703,-0.522734,0.000191166,-2.09587,1.57074,1.57166,0.784979,-1.5708,-0.523599,5.28493e-08,-2.0944,1.5708,1.5708,0.785397,-0.000669947,0.00130835,0.00116599,0.00201214,2.62161e-05,7.9017e-05,0.000857219,0,0,0,0,0,0,0,-0.557545,-10.3678,-0.583737,20.7972,0.757463,-0.643407,0.149424,-0.579728,-1.18194,-0.136146,2.33091,0.193027,-0.64206,0.222483
4854507,1,-1.5703,-0.522738,0.000187547,-2.09587,1.57074,1.57166,0.784975,-1.5708,-0.523599,5.28493e-08,-2.0944,1.5708,1.5708,0.785397,-0.000446632,-0.000334193,-0.000429097,0.000784451,-0.000185973,0.000290037,-0.000615316,0,0,0,0,0,0,0,-0.557545,-10.3162,-0.532163,20.821,0.762956,-0.649816,0.181467,-0.580824,-1.18255,-0.138162,2.33052,0.193082,-0.641835,0.222329
4854508,1,-1.5703,-0.52274,0.000187547,-2.09587,1.57074,1.57166,0.784978,-1.5708,-0.523599,5.28493e-08,-2.0944,1.5708,1.5708,0.785397,0.000259058,-0.000222795,-0.000286065,-0.000683579,0.000316827,-4.4001e-05,0.000539225,0,0,0,0,0,0,0,-0.581349,-10.3162,-0.532163,20.8725,0.751055,-0.643407,0.155832,-0.581093,-1.18276,-0.138983,2.32971,0.193094,-0.64174,0.222168
4854509,1,-1.5703,-0.52274,0.000191166,-2.09588,1.57074,1.57166,0.784975,-1.5708,-0.523599,5.28493e-08,-2.0944,1.5708,1.5708,0.785397,0.000172705,-0.000705342,0.00101572,-0.00156943,-2.61407e-05,-0.000266693,-0.000827311,0,0,0,0,0,0,0,-0.581349,-10.2924,-0.583737,20.9201,0.757463,-0.636998,0.187876,-0.581233,-1.18297,-0.139598,2.32973,0.193137,-0.64166,0.221995
4854510,1,-1.5703,-0.522738,0.000187547,-2.09588,1.57074,1.57166,0.784972,-1.5708,-0.523599,5.28493e-08,-2.0944,1.5708,1.5708,0.785397,0.000115137,0.000643396,-0.000529282,-0.00104636,0.000626833,-0.000177795,-0.00150098,0,0,0,0,0,0,0,-0.581349,-10.34,-0.532163,20.9201,0.740068,-0.636998,0.213511,-0.581746,-1.18448,-0.140802,2.33132,0.19325,-0.641533,0.221817
4854511,1,-1.5703,-0.52274,0.000189496,-2.09587,1.57074,1.57166,0.784979,-1.5708,-0.523599,5.28493e-08,-2.0944,1.5708,1.5708,0.785397,-0.000480054,-0.000127881,0.000296759,0.00106562,1.09875e-05,0.000118829,0.00137294,0,0,0,0,0,0,0,-0.557545,-10.3162,-0.559934,20.8448,0.751055,-0.643407,0.149424,-0.581955,-1.18694,-0.141551,2.33345,0.193351,-0.641462,0.221668
4854512,1,-1.5703,-0.522737,0.000187547,-2.09587,1.57074,1.57166,0.784975,-1.5708,-0.523599,5.28493e-08,-2.0944,1.5708,1.5708,0.785397,-0.000320036,0.000471558,-0.000451774,6.07579e-05,-0.000433484,7.92192e-05,-0.000271502,0,0,0,0,0,0,0,-0.557545,-10.34,-0.532163,20.8725,0.762956,-0.643407,0.181467,-0.581528,-1.18879,-0.141363,2.33463,0.193361,-0.641488,0.221576
4854513,1,-1.57029,-0.522738,0.000187547,-2.09587,1.57074,1.57165,0.784976,-1.5708,-0.523599,5.28493e-08,-2.0944,1.5708,1.5708,0.785397,0.000900266,0.000314372,-0.000301183,-0.000516335,-0.00028899,5.28128e-05,5.63573e-05,0,0,0,0,0,0,0,-0.605152,-10.34,-0.532163,20.8963,0.762956,-0.643407,0.175059,-0.580818,-1.19057,-0.140713,2.33548,0.193323,-0.641561,0.22152
4854514,1,-1.5703,-0.522737,0.000189496,-2.09587,1.57074,1.57165,0.784978,-1.5708,-0.523599,5.28493e-08,-2.0944,1.5708,1.5708,0.785397,-0.000513446,0.000209581,0.000448825,-0.000344245,0.00024815,0.000272567,0.000749648,0,0,0,0,0,0,0,-0.557545,-10.34,-0.559934,20.8963,0.751055,-0.649816,0.155832,-0.58033,-1.19303,-0.14033,2.33683,0.193304,-0.641612,0.221478
4854515,1,-1.5703,-0.522738,0.000187547,-2.09587,1.57074,1.57166,0.784974,-1.5708,-0.523599,5.28493e-08,-2.0944,1.5708,1.5708,0.785397,0.000214514,-0.000417091,-0.000350397,0.000327299,-0.000275376,-0.000767724,-0.000924388,0,0,0,0,0,0,0,-0.581349,-10.3162,-0.532163,20.8725,0.762956,-0.624181,0.194285,-0.580067,-1.19473,-0.140297,2.33789,0.193286,-0.641624,0.221444
4854516,1,-1.5703,-0.522736,0.000185877,-2.09587,1.57074,1.57166,0.78498,-1.5708,-0.523599,5.28493e-08,-2.0944,1.5708,1.5708,0.785397,-0.000413802,0.000278751,-0.00079041,-0.000338625,-0.000183584,-3.70982e-05,0.00128261,0,0,0,0,0,0,0,-0.557545,-10.34,-0.508359,20.8963,0.762956,-0.636998,0.143015,-0.579483,-1.19508,-0.139745,2.3382,0.19323,-0.641664,0.22141
4854517,1,-1.5703,-0.522736,0.000189496,-2.09587,1.57074,1.57166,0.784976,-1.5708,-0.523599,5.28493e-08,-2.0944,1.5708,1.5708,0.785397,0.000837756,0.000185834,0.000679486,0.000331053,-0.00032584,0.000212627,-0.000331719,0,0,0,0,0,0,0,-0.605152,-10.34,-0.559934,20.8725,0.76845,-0.643407,0.175059,-0.57883,-1.1952,-0.139013,2.33835,0.193173,-0.641701,0.221372
4854518,1,-1.5703,-0.522738,0.000183746,-2.09587,1.57074,1.57166,0.784972,-1.5708,-0.523599,5.28493e-08,-2.0944,1.5708,1.5708,0.785397,1.69185e-06,0.000123889,-0.000753435,0.000220695,0.000189674,-9.56077e-05,-0.0016453,0,0,0,0,0,0,0,-0.581349,-10.34,-0.508359,20.8725,0.757463,-0.636998,0.213511,-0.578687,-1.19533,-0.138967,2.33836,0.193148,-0.641654,0.221319
4854519,1,-1.5703,-0.52274,0.000186837,-2.09587,1.57074,1.57166,0.784977,-1.5708,-0.523599,5.28493e-08,-2.0944,1.5708,1.5708,0.785397,-0.000555684,-0.000474219,5.45218e-05,0.00191036,0.000363809,0.000410979,0.000802005,0,0,0,0,0,0,0,-0.557545,-10.3162,-0.532163,20.7972,0.751055,-0.649816,0.162241,-0.578457,-1.19408,-0.138713,2.33727,0.193099,-0.641604,0.221266
